Date,Value
2013-01-31,104.0
2013-02-28,94.0
2013-03-31,61.0
2013-04-30,48.0
2013-05-31,47.0
2013-06-30,50.0
2013-07-31,58.0
2013-08-31,62.0
2013-09-30,60.0
2013-10-31,62.0
2013-11-30,66.0
2013-12-31,79.0
2014-01-31,92.0
2014-02-28,69.0
2014-03-31,42.0
2014-04-30,41.0
2014-05-31,40.0
2014-06-30,44.0
2014-07-31,54.0
2014-08-31,64.0
2014-09-30,68.0
2014-10-31,68.0
2014-11-30,72.0
2014-12-31,83.0
2015-01-31,90.0
2015-02-28,92.0
2015-03-31,71.0
2015-04-30,39.0
2015-05-31,34.0
2015-06-30,40.0
2015-07-31,48.0
2015-08-31,59.0
2015-09-30,61.0
2015-10-31,61.0
2015-11-30,64.0
2015-12-31,78.0
2016-01-31,90.0
2016-02-29,86.0
2016-03-31,44.0
2016-04-30,40.0
2016-05-31,40.0
2016-06-30,47.0
2016-07-31,55.0
2016-08-31,63.0
2016-09-30,60.0
2016-10-31,56.0
2016-11-30,63.0
2016-12-31,80.0
2017-01-31,86.0
2017-02-28,76.0
2017-03-31,48.0
2017-04-30,38.0
2017-05-31,34.0
2017-06-30,40.0
2017-07-31,48.0
2017-08-31,55.0
2017-09-30,50.0
2017-10-31,49.0
2017-11-30,57.0
2017-12-31,71.0
2018-01-31,77.0
2018-02-28,56.0
2018-03-31,36.0
2018-04-30,30.0
2018-05-31,29.0
2018-06-30,34.0
2018-07-31,42.0
2018-08-31,49.0
2018-09-30,49.0
2018-10-31,48.0
2018-11-30,58.0
2018-12-31,70.0
2019-01-31,77.0
2019-02-28,67.0
2019-03-31,42.0
2019-04-30,34.0
