,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
152,2014-07-31,722768.3771719169,640499.4534407756,820137.4477058097,722768.3771719169,722768.3771719169
153,2014-10-31,728358.2440799467,632067.2755763691,807263.0060218837,728358.2440799465,728358.2440799465
154,2015-07-31,744945.5665352958,661948.177581273,843569.6906728277,744945.5665352958,744945.5665352958
155,2015-08-31,746829.1086456103,673433.3442746934,853832.5685045522,746829.1086456103,746829.1086456103
156,2015-09-30,748651.8913330112,635389.851528646,820435.2300391301,748651.8913330112,748651.8913330112
157,2015-10-31,750535.4334433256,653451.3659571472,830748.9311316634,750535.4334433256,750535.4334433256
158,2015-11-30,752358.2161307265,658523.3240937665,832969.6239863547,752358.2161307265,752358.2161307265
159,2015-12-31,754241.758241041,673188.7035655936,850027.9164349672,754241.758241041,754241.758241041
160,2016-01-31,756125.3003513552,670328.5329419236,841101.8974082256,756125.3003513552,756125.3003513552
161,2016-03-31,759770.8657261573,655453.2200104049,844097.1307527309,759770.8657261573,759770.8657261573
162,2016-04-30,761593.6484135583,680023.2237387056,854580.3479280776,761593.6484135583,761593.6484135583
163,2016-05-31,763477.1905238727,676903.9828493188,860092.2925712919,763477.1905238727,763477.1905238727
164,2016-06-01,763537.949946786,681473.9700471688,865233.066514424,763537.949946786,763537.949946786
165,2016-06-02,763598.7093696995,682022.6621472517,862435.1715286291,763598.7093696995,763598.7093696995
166,2016-06-03,763659.4687926127,695174.0519176637,874542.9809105189,763659.4687926127,763659.4687926127
167,2016-06-04,763720.2282155262,689202.5542470043,870887.2674823172,763720.2282155263,763720.2282155263
168,2016-06-05,763780.9876384396,702333.8958300512,873175.1715893077,763780.9876384396,763780.9876384396
169,2016-06-06,763841.7470613528,698551.5199013962,881409.3118126967,763841.7470613528,763841.7470613528
170,2016-06-07,763902.5064842664,707363.1982454902,881597.2664642886,763902.5064842664,763902.5064842664
171,2016-06-08,763963.2659071796,706077.8336611519,884136.2379885025,763963.2659071796,763963.2659071796
172,2016-06-09,764024.025330093,706557.9730727001,886838.1753005114,764024.025330093,764024.025330093
173,2016-06-10,764084.7847530064,714682.008860635,884805.272148426,764084.7847530064,764084.7847530064
174,2016-06-11,764145.5441759197,709494.1482314863,884259.0191162842,764145.5441759197,764145.5441759197
175,2016-06-12,764206.303598833,706105.1354198301,881246.5592412809,764206.303598833,764206.303598833
176,2016-06-13,764267.0630217465,702542.6306572433,883424.9159514089,764267.0630217465,764267.0630217465
177,2016-06-14,764327.8224446599,712207.7144077398,881634.3378981911,764327.8224446599,764327.8224446599
178,2016-06-15,764388.5818675732,696898.3519237357,879316.5031804981,764388.5818675732,764388.5818675732
179,2016-06-16,764449.3412904866,698729.5885529072,878573.3809553507,764449.3412904866,764449.3412904866
