,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
112,2014-10-31,1215204.1230934274,1048126.1730405077,1346507.2644548565,1215204.1230934274,1215204.1230934274
113,2015-10-31,1259322.0693934418,1084306.974111844,1387057.7639541698,1259322.069393442,1259322.069393442
114,2016-05-31,1285067.6106589295,1190984.6625159364,1491110.1490746674,1285067.6106589295,1285067.6106589295
115,2016-06-30,1288693.7432315333,1150461.3603049817,1457129.9357892398,1288693.7432315333,1288693.7432315333
116,2016-07-01,1288814.614317287,1165787.5615208289,1471112.155957318,1288814.614317287,1288814.614317287
117,2016-07-02,1288935.4854030404,1171716.3352335,1482340.9342200903,1288935.4854030404,1288935.4854030404
118,2016-07-03,1289056.3564887939,1197207.005245936,1509898.7570243874,1289056.3564887939,1289056.3564887939
119,2016-07-04,1289177.2275745475,1219836.1610399021,1516407.2220406975,1289177.2275745475,1289177.2275745475
120,2016-07-05,1289298.0986603005,1241230.2551569638,1545886.6697767556,1289298.0986603005,1289298.0986603005
121,2016-07-06,1289418.9697460542,1241728.0244597027,1556335.4794877763,1289418.9697460542,1289418.9697460542
122,2016-07-07,1289539.8408318076,1274971.538951464,1573817.220580893,1289539.8408318076,1289539.8408318076
123,2016-07-08,1289660.711917561,1294355.758963303,1602042.5972650354,1289660.711917561,1289660.711917561
124,2016-07-09,1289781.5830033147,1316397.302812763,1615929.8772968038,1289781.5830033147,1289781.5830033147
125,2016-07-10,1289902.454089068,1337213.4874055367,1630715.5005181795,1289902.454089068,1289902.454089068
126,2016-07-11,1290023.3251748215,1343796.620465517,1653837.441068433,1290023.3251748215,1290023.3251748215
127,2016-07-12,1290144.196260575,1354155.234131851,1663232.5125406706,1290144.1962605752,1290144.1962605752
128,2016-07-13,1290265.0673463286,1356055.731454731,1681041.4030363653,1290265.0673463286,1290265.0673463286
129,2016-07-14,1290385.9384320818,1385024.8936832245,1700843.7635940048,1290385.9384320818,1290385.9384320818
130,2016-07-15,1290506.8095178353,1375515.7292268982,1690610.2180394116,1290506.8095178353,1290506.8095178353
131,2016-07-16,1290627.680603589,1384254.3151050839,1690435.4560275432,1290627.680603589,1290627.680603589
132,2016-07-17,1290748.5516893424,1396891.0687414515,1672553.445883351,1290748.5516893424,1290748.5516893424
133,2016-07-18,1290869.4227750958,1382922.0710018645,1693034.9897481543,1290869.4227750958,1290869.4227750958
134,2016-07-19,1290990.2938608492,1374815.826013016,1678253.075766042,1290990.2938608492,1290990.2938608492
135,2016-07-20,1291111.1649466027,1363648.46289485,1659417.6071270655,1291111.1649466027,1291111.1649466027
136,2016-07-21,1291232.0360323563,1345868.0119176668,1654967.0431763143,1291232.0360323563,1291232.0360323563
137,2016-07-22,1291352.9071181095,1347606.3697590402,1641385.4563074494,1291352.9071181095,1291352.9071181095
138,2016-07-23,1291473.778203863,1312247.239725212,1623744.1853864691,1291473.778203863,1291473.778203863
139,2016-07-24,1291594.6492896166,1302658.5421316023,1596694.4739644655,1291594.6492896166,1291594.6492896166
140,2016-07-25,1291715.5203753698,1288073.1095726797,1591928.962997351,1291715.5203753698,1291715.5203753698
141,2016-07-26,1291836.3914611235,1269119.1626161463,1559673.1143731703,1291836.3914611235,1291836.3914611235
142,2016-07-27,1291957.262546877,1257375.3315460957,1566929.664138359,1291957.262546877,1291957.262546877
143,2016-07-28,1292078.1336326303,1228014.358905321,1547867.9251770733,1292078.1336326303,1292078.1336326303
144,2016-07-29,1292199.004718384,1205913.709042113,1514427.750183089,1292199.004718384,1292199.004718384
145,2016-07-30,1292319.8758041374,1191340.8043606714,1506061.638824829,1292319.8758041374,1292319.8758041374
146,2016-07-31,1292440.7468898906,1178776.3899233546,1498325.4943837107,1292440.7468898906,1292440.7468898906
147,2016-08-01,1292561.6179756443,1184681.5893806764,1486479.2941002748,1292561.6179756443,1292561.6179756443
148,2016-08-02,1292682.4890613977,1171990.6730819284,1481044.840781115,1292682.4890613977,1292682.4890613977
149,2016-08-03,1292803.3601471512,1172344.6235557427,1468190.2834364797,1292803.3601471512,1292803.3601471512
150,2016-08-04,1292924.2312329046,1172562.744179551,1481146.4648965574,1292924.2312329046,1292924.2312329046
151,2016-08-05,1293045.1023186583,1168424.9960213597,1481662.8924286668,1293045.1023186583,1293045.1023186583
152,2016-08-06,1293165.9734044115,1176463.0394694048,1488214.0996753038,1293165.9734044115,1293165.9734044115
153,2016-08-07,1293286.8444901651,1196213.8214726106,1500312.6590079528,1293286.8444901651,1293286.8444901651
154,2016-08-08,1293407.7155759186,1200896.1463897387,1516723.9820295172,1293407.7155759186,1293407.7155759186
155,2016-08-09,1293528.5866616718,1222963.9054490242,1535695.6941311723,1293528.5866616718,1293528.5866616718
156,2016-08-10,1293649.4577474254,1254034.7468874515,1552193.3539030903,1293649.4577474254,1293649.4577474254
157,2016-08-11,1293770.3288331788,1255279.3073226262,1570933.944191707,1293770.3288331788,1293770.3288331788
158,2016-08-12,1293891.1999189323,1284536.0015743042,1602608.5024670581,1293891.1999189323,1293891.1999189323
159,2016-08-13,1294012.071004686,1308194.749037484,1607074.8744747727,1294012.071004686,1294012.071004686
160,2016-08-14,1294132.9420904394,1316395.4148684763,1623374.7319865383,1294132.9420904394,1294132.9420904394
161,2016-08-15,1294253.8131761928,1340694.451348147,1654392.6604938766,1294253.8131761928,1294253.8131761928
162,2016-08-16,1294374.6842619462,1346410.868787448,1665097.3910753697,1294374.6842619462,1294374.6842619462
163,2016-08-17,1294495.5553476997,1365333.4347189853,1680740.5935508297,1294495.5553476997,1294495.5553476997
164,2016-08-18,1294616.426433453,1383769.9122301938,1690302.1081164468,1294616.4264334529,1294616.4264334529
165,2016-08-19,1294737.2975192065,1396545.4681478634,1691636.8369181505,1294737.2975192065,1294737.2975192065
166,2016-08-20,1294858.16860496,1385536.1173526088,1700154.6306698138,1294858.16860496,1294858.16860496
167,2016-08-21,1294979.0396907134,1392420.060733441,1689450.7837763613,1294979.0396907134,1294979.0396907134
168,2016-08-22,1295099.910776467,1395826.0586345624,1697010.6233013114,1295099.910776467,1295099.910776467
169,2016-08-23,1295220.7818622205,1370077.8370822628,1684040.7671609244,1295220.7818622205,1295220.7818622205
170,2016-08-24,1295341.652947974,1365975.8834033995,1665624.8893115735,1295341.652947974,1295341.652947974
171,2016-08-25,1295462.5240337274,1345338.3271990542,1657547.2294764589,1295462.5240337274,1295462.5240337274
172,2016-08-26,1295583.3951194808,1317325.8780657,1633690.8554373528,1295583.3747200214,1295583.3951194808
173,2016-08-27,1295704.2662052342,1297198.463592709,1607580.9991282686,1295703.880539333,1295704.2662052342
174,2016-08-28,1295825.137290988,1265384.7337920521,1574316.1070807225,1295824.7006057554,1295825.137290988
175,2016-08-29,1295946.008376741,1233909.9829552427,1537635.9648126755,1295945.49454661,1295946.008376741
176,2016-08-30,1296066.8794624947,1195217.7409073506,1508299.2651113598,1296065.1280782775,1296066.879462495
177,2016-08-31,1296187.7505482482,1159637.233767921,1458495.2588333262,1296185.5025147863,1296187.7505482482
178,2016-09-01,1296308.6216340016,1128277.0347298332,1416573.8204992798,1296305.6286300148,1296308.6216340016
179,2016-09-02,1296429.492719755,1074154.256504282,1380902.858903583,1296426.3444128402,1296429.492719755
180,2016-09-03,1296550.3638055085,1032641.6386505272,1352161.4856421817,1296547.0936498917,1296550.3638055085
181,2016-09-04,1296671.234891262,997962.5556635854,1297261.9481490825,1296667.3935359027,1296671.234891262
182,2016-09-05,1296792.1059770153,961453.150592037,1268422.577893796,1296788.0660943189,1296792.1059770153
183,2016-09-06,1296912.977062769,917524.3054587443,1235772.6272449777,1296906.6219769684,1296912.977062769
184,2016-09-07,1297033.8481485224,886058.4079581293,1198198.8951863886,1297025.5297497322,1297033.8481485224
185,2016-09-08,1297154.7192342759,868462.1068717596,1165896.6881567773,1297145.8643524398,1297154.7192342759
186,2016-09-09,1297275.5903200295,835337.1740628259,1137091.6436867258,1297265.343011169,1297275.5903200295
187,2016-09-10,1297396.4614057827,812947.6533883762,1114682.4472856582,1297385.6043991726,1297396.4614057827
188,2016-09-11,1297517.3324915362,792589.4148026301,1108154.7198994,1297506.255181206,1297517.471424401
189,2016-09-12,1297638.2035772898,801189.0677575261,1097615.5966035808,1297625.748498108,1297638.639106683
190,2016-09-13,1297759.074663043,788789.066483419,1079849.2255584472,1297745.8942756068,1297761.0214396343
191,2016-09-14,1297879.9457487967,788993.4503850489,1096278.9915565217,1297866.0347890912,1297882.6820219995
192,2016-09-15,1298000.8168345501,770705.5737360554,1089800.293359688,1297986.2274004277,1298004.212732136
193,2016-09-16,1298121.6879203035,803944.1284776231,1093128.5119517636,1298105.825360327,1298125.9409971116
194,2016-09-17,1298242.559006057,796676.0965795683,1119713.6829875514,1298225.7353407927,1298247.6377214629
195,2016-09-18,1298363.4300918106,813311.161664207,1130396.7987014388,1298345.9081832762,1298369.255460896
196,2016-09-19,1298484.3011775638,838127.6064928422,1156609.225530131,1298466.0305391685,1298490.9066700966
197,2016-09-20,1298605.1722633173,862062.1153101147,1182388.9341371902,1298582.729973438,1298612.3813046755
198,2016-09-21,1298726.0433490707,893456.9375416186,1202771.3041337528,1298702.8030047985,1298734.2309880592
199,2016-09-22,1298846.9144348244,917390.9130910698,1235840.0308613982,1298821.1088964674,1298855.9032246647
200,2016-09-23,1298967.7855205778,949021.7397282769,1256518.822702482,1298941.303966768,1298977.728776091
201,2016-09-24,1299088.6566063312,981669.819526364,1279795.1130115716,1299061.640566081,1299099.1781562308
202,2016-09-25,1299209.5276920847,1022296.6568810308,1328097.2897546715,1299181.9893115722,1299220.866721825
203,2016-09-26,1299330.3987778383,1040750.9410134171,1348463.3405388833,1299301.6652809836,1299342.6003254333
204,2016-09-27,1299451.2698635918,1065899.4030020055,1384338.6453861583,1299420.9228475376,1299464.205125124
205,2016-09-28,1299572.140949345,1099165.3152314487,1407802.1460502893,1299537.5403362832,1299586.248859449
