,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
153,2014-07-31,356325.4457147446,295655.8838574678,453120.9740487544,356325.4457147446,356325.4457147446
154,2014-08-31,356107.60756973765,278051.9191960813,440778.7561607866,356107.60756973765,356107.60756973765
155,2015-04-30,354407.0646312956,291242.6974936271,445989.69771532237,354407.0646312956,354407.0646312956
156,2015-06-30,353978.4153782173,280119.1185154459,432201.3902626853,353978.4153782173,353978.4153782173
157,2015-07-31,353760.57723321026,301336.767794006,452469.0139388612,353760.57723321026,353760.57723321026
158,2015-09-30,353331.9279801319,276188.83677617874,423991.63154890295,353331.9279801318,353331.9279801318
159,2016-04-30,351835.16911282553,294812.75789584237,449354.1213246808,351835.16911282553,351835.16911282553
160,2016-05-31,351617.33096781845,272306.78092732385,426738.44979655975,351617.33096781845,351617.33096781845
161,2016-06-30,351406.5198597472,279276.49415985117,431552.48785700806,351406.5198597472,351406.5198597472
162,2016-07-01,351399.4928228115,292415.88090859016,446313.12687444466,351399.4928228115,351399.4928228115
163,2016-07-02,351392.4657858758,300935.00943412463,451555.58564318804,351392.4657858758,351392.4657858758
164,2016-07-03,351385.43874894007,310110.11789792014,469558.5537941962,351385.43874894007,351385.43874894007
165,2016-07-04,351378.41171200434,315839.16321544716,474361.87921635224,351378.41171200434,351378.41171200434
166,2016-07-05,351371.3846750686,326768.7902492334,487806.3941127823,351371.3846750686,351371.3846750686
167,2016-07-06,351364.35763813293,344918.42484752066,501741.46444389765,351364.35763813293,351364.35763813293
168,2016-07-07,351357.3306011972,354793.3466439418,514104.12333218066,351357.3306011972,351357.3306011972
169,2016-07-08,351350.3035642615,364497.64418515103,515966.7114145813,351350.3035642615,351350.3035642615
170,2016-07-09,351343.2765273258,368838.41849319154,520329.8185557013,351343.2765273258,351343.2765273258
171,2016-07-10,351336.24949039007,379610.27277320134,536543.4937644223,351336.24949039007,351336.24949039007
172,2016-07-11,351329.22245345433,388321.73640524177,543354.4711783117,351329.22245345433,351329.22245345433
173,2016-07-12,351322.19541651866,399120.8420620132,555746.3482911369,351322.19541651866,351322.19541651866
174,2016-07-13,351315.16837958293,408427.84069610777,558499.2413233741,351315.16837958293,351315.16837958293
175,2016-07-14,351308.14134264726,401310.0932818444,558378.1373768334,351308.14134264726,351308.14134264726
176,2016-07-15,351301.1143057115,410788.0264346538,565451.4873238164,351301.1143057115,351301.1143057115
177,2016-07-16,351294.0872687758,405414.14241364406,564068.2758674254,351294.0872687758,351294.0872687758
178,2016-07-17,351287.0602318401,409910.60466474015,564645.3602896304,351287.0602318401,351287.0602318401
179,2016-07-18,351280.0331949044,408040.8425549491,565738.6818624022,351280.0331949044,351280.0331949044
180,2016-07-19,351273.00615796866,400573.15420042793,558295.0830302542,351273.00615796866,351273.00615796866
181,2016-07-20,351265.979121033,397798.17330710805,552907.0236979832,351265.979121033,351265.979121033
182,2016-07-21,351258.95208409725,396609.52507461695,545959.9975507817,351258.95208409725,351258.95208409725
183,2016-07-22,351251.9250471615,383663.6023043032,544886.108678824,351251.9250471615,351251.9250471615
184,2016-07-23,351244.89801022585,377255.19501931325,537722.3926333521,351244.89801022585,351244.89801022585
185,2016-07-24,351237.8709732901,369189.51230460696,525342.8712662328,351237.8709732901,351237.8709732901
186,2016-07-25,351230.8439363544,353040.5247155266,510152.47635138046,351230.8439363544,351230.8439363544
187,2016-07-26,351223.8168994187,338412.30041369237,494995.0149290543,351223.8168994187,351223.8168994187
188,2016-07-27,351216.789862483,331580.07294625393,481942.5530008033,351216.789862483,351216.789862483
189,2016-07-28,351209.76282554725,322535.6816878628,473458.6205796079,351209.76282554725,351209.76282554725
190,2016-07-29,351202.7357886116,309365.7438281805,462709.4241837603,351202.7357886116,351202.7357886116
191,2016-07-30,351195.70875167585,299593.7355079873,442395.8893150558,351195.70875167585,351195.70875167585
192,2016-07-31,351188.6817147401,284278.4489922862,442417.0110106645,351188.6817147401,351188.6817147401
193,2016-08-01,351181.65467780444,278620.78095105785,439783.0011478073,351181.65467780444,351181.65467780444
194,2016-08-02,351174.6276408687,266109.405849954,418582.20346010063,351174.6276408687,351174.6276408687
195,2016-08-03,351167.600603933,257224.31516695078,408009.68081247574,351167.600603933,351167.600603933
196,2016-08-04,351160.5735669973,252130.23761543058,411197.05623820896,351160.5735669973,351160.5735669973
197,2016-08-05,351153.5465300616,245305.0964170202,404877.7501910434,351153.5465300616,351153.5465300616
198,2016-08-06,351146.5194931259,241516.0840441037,393387.26114049467,351146.5194931259,351146.5194931259
199,2016-08-07,351139.4924561902,232393.32844721214,390097.7870919662,351139.4924561902,351139.4924561902
200,2016-08-08,351132.46541925444,238446.5538771217,390679.74225123355,351132.46541925444,351132.46541925444
201,2016-08-09,351125.4383823187,228284.63407348178,388509.0906170678,351125.4383823187,351125.4383823187
202,2016-08-10,351118.41134538304,232568.92602165497,388600.72891840537,351118.41134538304,351118.41134538304
203,2016-08-11,351111.3843084473,232038.39252287833,384948.7039858257,351111.3843084473,351111.3843084473
204,2016-08-12,351104.35727151163,233888.39805565277,393434.1695472353,351104.35727151163,351104.35727151163
205,2016-08-13,351097.3302345759,239051.01239273755,399396.9112923549,351097.3302345759,351097.3302345759
