Date,Value
1997-02-28,53.11
1997-03-31,57.22
1997-04-30,58.69
1997-05-31,54.52
1997-06-30,58.73
1997-07-31,60.98
1997-08-31,58.98
1997-09-30,60.92
1997-10-31,59.84
1997-11-30,62.44
1997-12-31,61.68
1998-01-31,58.07
1998-02-28,61.62
1998-03-31,58.38
1998-04-30,59.6
1998-05-31,63.1
1998-06-30,58.38
1998-07-31,64.93
1998-08-31,66.51
1998-09-30,68.3
1998-10-31,68.41
1998-11-30,65.61
1998-12-31,66.51
1999-01-31,70.14
1999-02-28,70.65
1999-03-31,71.74
1999-04-30,71.52
1999-05-31,72.01
1999-06-30,72.07
1999-07-31,74.07
1999-08-31,75.38
1999-09-30,76.23
1999-10-31,75.94
1999-11-30,76.63
1999-12-31,77.86
2000-01-31,77.72
2000-02-29,77.42
2000-03-31,78.77
2000-04-30,78.07
2000-05-31,78.94
2000-06-30,79.33
2000-07-31,80.09
2000-08-31,80.47
2000-09-30,78.73
2000-10-31,80.4
2000-11-30,81.01
2000-12-31,81.61
2001-01-31,80.65
2001-02-28,82.74
2001-03-31,81.76
2001-04-30,81.68
2001-05-31,80.85
2001-06-30,79.09
2001-07-31,79.36
2001-08-31,79.41
2001-09-30,79.97
2001-10-31,81.1
2001-11-30,79.75
2001-12-31,80.38
2002-01-31,77.01
2002-02-28,75.7
2002-03-31,77.51
2002-04-30,77.4
2002-05-31,78.55
2002-06-30,80.19
2002-07-31,80.63
2002-08-31,94.28
2002-09-30,87.56
2002-10-31,90.41
2002-11-30,92.03
2002-12-31,93.66
2003-01-31,94.3
2003-02-28,94.31
2003-03-31,93.14
2003-04-30,92.38
2003-05-31,87.28
2003-06-30,86.58
2003-07-31,85.41
2003-08-31,88.32
2003-09-30,90.61
2003-10-31,89.43
2003-11-30,86.09
2003-12-31,85.15
2004-01-31,84.24
2004-02-29,84.36
2004-03-31,86.16
2004-04-30,89.27
2004-05-31,91.78
2004-06-30,92.35
2004-07-31,93.31
2004-08-31,89.91
2004-09-30,93.19
2004-10-31,92.86
2004-11-30,93.73
2004-12-31,93.06
2005-01-31,94.66
2005-02-28,94.72
2005-03-31,94.24
2005-04-30,95.09
2005-05-31,94.6
2005-06-30,94.86
2005-07-31,94.77
2005-08-31,95.42
2005-09-30,94.86
2005-10-31,92.4
2005-11-30,92.29
2005-12-31,91.84
2006-01-31,91.18
2006-02-28,90.41
2006-03-31,88.9
2006-04-30,86.99
2006-05-31,85.2
2006-06-30,82.44
2006-07-31,79.49
2006-08-31,75.78
2006-09-30,71.52
2006-10-31,64.92
2006-11-30,58.43
2006-12-31,52.34
2007-01-31,47.54
2007-02-28,44.04
2007-03-31,41.23
2007-04-30,38.25
2007-05-31,35.53
2007-06-30,33.29
2007-07-31,30.62
2007-08-31,28.31
2007-09-30,26.65
2007-10-31,25.03
2007-11-30,24.34
2007-12-31,23.63
2008-01-31,23.06
2008-02-29,22.04
2008-03-31,20.22
2008-04-30,18.97
2008-05-31,17.26
2008-06-30,16.04
2008-07-31,15.27
2008-08-31,14.65
2008-09-30,13.67
2008-10-31,12.89
2008-11-30,12.03
2008-12-31,10.91
2009-01-31,11.54
2009-02-28,12.03
2009-03-31,12.31
2009-04-30,12.16
2009-05-31,12.4
2009-06-30,12.58
2009-07-31,12.91
2009-08-31,13.38
