,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
113,2015-06-30,1822849.2203372885,1463306.0747811063,2116263.6103371694,1822849.2203372885,1822849.2203372885
114,2016-04-30,1863782.6076467324,1494883.0610850174,2156532.681223797,1863782.6076467321,1863782.6076467321
115,2016-05-31,1867943.0502912991,1678323.4869347413,2330255.1830513687,1867943.0502912991,1867943.0502912991
116,2016-06-01,1868077.2581185433,1662427.8025882628,2317259.8385833595,1868077.2581185433,1868077.2581185433
117,2016-06-02,1868211.4659457873,1617308.6901429237,2269355.728992462,1868211.4659457873,1868211.4659457873
118,2016-06-03,1868345.673773031,1564176.7076474545,2240299.0727686803,1868345.673773031,1868345.673773031
119,2016-06-04,1868479.8816002754,1551316.491471312,2227875.211991981,1868479.8816002754,1868479.8816002754
120,2016-06-05,1868614.0894275196,1547292.8430306283,2178656.721919068,1868614.0894275196,1868614.0894275196
121,2016-06-06,1868748.2972547638,1498240.5524306197,2141181.886642956,1868748.2972547638,1868748.2972547638
122,2016-06-07,1868882.5050820075,1457800.3341425324,2105109.029592533,1868882.5050820075,1868882.5050820075
123,2016-06-08,1869016.7129092515,1379372.6943830953,2050620.5604013302,1869016.7129092515,1869016.7129092515
124,2016-06-09,1869150.9207364956,1330623.5091510091,1984751.8574990304,1869150.9207364956,1869150.9207364956
125,2016-06-10,1869285.1285637398,1277465.984719275,1934255.726205319,1869285.1285637398,1869285.1285637398
126,2016-06-11,1869419.336390984,1246990.9028202703,1900285.4410984702,1869419.3363909842,1869419.3363909842
127,2016-06-12,1869553.544218228,1210189.5473833813,1837814.1715415437,1869553.5442182282,1869553.5442182282
128,2016-06-13,1869687.7520454722,1172289.5602789128,1806731.726560431,1869687.7520454722,1869687.7520454722
129,2016-06-14,1869821.9598727159,1151490.3812471046,1782284.7692387733,1869821.959872716,1869821.959872716
130,2016-06-15,1869956.16769996,1093821.75497444,1795582.3167522352,1869956.16769996,1869956.16769996
131,2016-06-16,1870090.3755272042,1114056.0649346595,1762616.0356328138,1870090.3755272042,1870090.3755272042
132,2016-06-17,1870224.5833544487,1133447.689985065,1750844.8605013324,1870224.5833544487,1870224.5833544487
133,2016-06-18,1870358.7911816929,1116699.7494836433,1762248.8019694278,1870358.7911816929,1870358.7911816929
134,2016-06-19,1870492.9990089363,1108660.4802099678,1775712.6884738381,1870492.9990089363,1870492.9990089363
135,2016-06-20,1870627.2068361805,1130427.5528753223,1817269.2409012162,1870627.2068361805,1870627.2068361805
136,2016-06-21,1870761.4146634247,1167171.7271977612,1837551.9001478138,1870761.4146634247,1870761.4146634247
137,2016-06-22,1870895.622490669,1230476.2826814868,1864031.4663922733,1870895.622490669,1870895.622490669
138,2016-06-23,1871029.8303179126,1269756.2522594489,1921432.954951019,1871029.8303179126,1871029.8303179126
139,2016-06-24,1871164.038145157,1290467.2103043888,1983466.5288371304,1871164.038145157,1871164.038145157
140,2016-06-25,1871298.2459724008,1318908.2083072332,2005802.1981568374,1871298.2459724008,1871298.2459724008
141,2016-06-26,1871432.453799645,1386442.5114565953,2036619.9457541367,1871432.453799645,1871432.453799645
142,2016-06-27,1871566.6616268891,1417238.4950841945,2070496.6951931114,1871566.6616268894,1871566.6616268894
143,2016-06-28,1871700.8694541333,1469457.1651988192,2133702.0996968877,1871700.8694541333,1871700.8694541333
144,2016-06-29,1871835.0772813773,1518117.3440717582,2151457.1127777295,1871835.0772813773,1871835.0772813773
145,2016-06-30,1871969.2851086215,1553644.8499730479,2212671.963055602,1871969.2851086215,1871969.2851086215
146,2016-07-01,1872103.4929358654,1566980.2120161513,2246705.6193168894,1872103.4929358654,1872103.4929358654
147,2016-07-02,1872237.7007631096,1625183.9329521325,2260600.115036215,1872237.7007631096,1872237.7007631096
148,2016-07-03,1872371.9085903538,1624491.5030825285,2304172.407626972,1872371.9085903538,1872371.9085903538
149,2016-07-04,1872506.116417598,1650462.421298241,2314513.9893589467,1872506.116417598,1872506.116417598
150,2016-07-05,1872640.3242448417,1643721.0018100953,2303911.425785103,1872640.3242448417,1872640.3242448417
151,2016-07-06,1872774.5320720857,1659618.7314226232,2323564.3838135195,1872774.5320720857,1872774.5320720857
152,2016-07-07,1872908.7398993298,1643745.473413698,2325589.416009289,1872908.7398993298,1872908.7398993298
153,2016-07-08,1873042.947726574,1643303.9991787164,2306939.0475487295,1873042.947726574,1873042.947726574
154,2016-07-09,1873177.1555538182,1601085.2291056546,2299727.4217750616,1873177.1555538182,1873177.1555538182
155,2016-07-10,1873311.3633810622,1599672.5257647184,2266647.21607741,1873311.3633810622,1873311.3633810622
156,2016-07-11,1873445.571208306,1605117.5539837943,2244220.8860970633,1873445.571208306,1873445.571208306
157,2016-07-12,1873579.77903555,1587661.3601515514,2217505.7223462816,1873579.77903555,1873579.77903555
158,2016-07-13,1873713.9868627943,1532435.9783919486,2187700.6883575604,1873713.9868627945,1873713.9868627945
159,2016-07-14,1873848.1946900387,1478412.2258255286,2153778.483748062,1873848.1946900387,1873848.1946900387
160,2016-07-15,1873982.4025172829,1485256.4398217117,2132269.4504725067,1873982.4025172829,1873982.4025172829
161,2016-07-16,1874116.6103445266,1434786.1916943127,2075774.968224236,1874116.6103445266,1874116.6103445266
162,2016-07-17,1874250.8181717708,1427717.7285967518,2065148.7639007731,1874250.8181717708,1874250.8181717708
163,2016-07-18,1874385.0259990147,1412473.2027620063,2065636.8451714863,1874385.0259990147,1874385.0259990147
164,2016-07-19,1874519.233826259,1383242.7777613206,2038986.5388616177,1874519.233826259,1874519.233826259
165,2016-07-20,1874653.441653503,1365943.6723086927,2022311.1201861545,1874653.441653503,1874653.441653503
166,2016-07-21,1874787.6494807473,1378574.183067116,2040937.1036860943,1874787.6494807473,1874787.6494807473
167,2016-07-22,1874921.8573079908,1386115.9923670476,2031707.8718089808,1874921.8573079908,1874921.8573079908
168,2016-07-23,1875056.065135235,1400591.6653022605,2046952.6499953687,1875056.065135235,1875056.065135235
169,2016-07-24,1875190.2729624792,1398243.9058270592,2047497.106376754,1875189.6572205152,1875190.2729624792
170,2016-07-25,1875324.4807897233,1430388.454705527,2112594.3904603883,1875322.612048114,1875324.4807897233
171,2016-07-26,1875458.6886169673,1434824.5742157046,2114520.186574259,1875456.1854862943,1875458.6886169673
