Date,Value
1997-02-28,22.29
1997-03-31,18.67
1997-04-30,13.23
1997-05-31,19.62
1997-06-30,19.16
1997-07-31,16.5
1997-08-31,11.02
1997-09-30,11.3
1997-10-31,9.2
1997-11-30,6.56
1997-12-31,5.23
1998-01-31,2.67
1998-02-28,3.55
1998-03-31,5.12
1998-04-30,4.49
1998-05-31,5.02
1998-06-30,3.97
1998-07-31,3.65
1998-08-31,6.25
1998-09-30,6.63
1998-10-31,5.12
1998-11-30,4.67
1998-12-31,5.12
1999-01-31,7.05
1999-02-28,10.88
1999-03-31,14.98
1999-04-30,20.7
1999-05-31,25.75
1999-06-30,28.91
1999-07-31,33.65
1999-08-31,33.93
1999-09-30,30.67
1999-10-31,35.96
1999-11-30,41.16
1999-12-31,34.42
2000-01-31,13.26
2000-02-29,8.42
2000-03-31,6.66
2000-04-30,6.7
2000-05-31,7.33
2000-06-30,6.1
2000-07-31,4.21
2000-08-31,6.1
2000-09-30,4.56
2000-10-31,5.37
2000-11-30,5.61
2000-12-31,5.86
2001-01-31,5.72
2001-02-28,4.56
2001-03-31,5.43
2001-04-30,6.21
2001-05-31,6.52
2001-06-30,9.89
2001-07-31,11.26
2001-08-31,9.57
2001-09-30,9.43
2001-10-31,9.12
2001-11-30,8.31
2001-12-31,10.69
2002-01-31,12.44
2002-02-28,12.47
2002-03-31,12.58
2002-04-30,16.96
2002-05-31,13.88
2002-06-30,9.81
2002-07-31,7.78
2002-08-31,9.49
2002-09-30,7.85
2002-10-31,7.63
2002-11-30,5.55
2002-12-31,2.72
2003-01-31,3.07
2003-02-28,2.86
2003-03-31,3.39
2003-04-30,3.96
2003-05-31,5.07
2003-06-30,4.6
2003-07-31,3.35
2003-08-31,3.14
2003-09-30,2.78
2003-10-31,2.57
2003-11-30,2.14
2003-12-31,2.14
2004-01-31,1.85
2004-02-29,1.49
2004-03-31,0.28
2004-04-30,0.36
2004-05-31,0.36
2004-06-30,0.39
2004-07-31,0.5
2004-08-31,0.53
2004-09-30,0.57
2004-10-31,0.85
2004-11-30,1.31
2004-12-31,1.42
2005-01-31,1.35
2005-02-28,1.1
2005-03-31,1.24
2005-04-30,2.02
2005-05-31,2.16
2005-06-30,2.87
2005-07-31,1.77
2005-08-31,1.49
2005-09-30,1.2
2005-10-31,0.48
2005-11-30,0.45
2005-12-31,0.54
2006-01-31,0.82
2006-02-28,1.09
2006-03-31,2.32
2006-04-30,5.55
2006-05-31,9.94
2006-06-30,13.42
2006-07-31,13.11
2006-08-31,13.28
2006-09-30,18.52
2006-10-31,26.9
2006-11-30,38.07
2006-12-31,42.29
2007-01-31,51.92
2007-02-28,50.05
2007-03-31,42.7
2007-04-30,35.1
2007-05-31,31.36
2007-06-30,29.11
2007-07-31,28.33
