Date,Value
1997-02-28,26.65
1997-03-31,14.4
1997-04-30,13.48
1997-05-31,14.95
1997-06-30,14.34
1997-07-31,12.49
1997-08-31,5.66
1997-09-30,6.09
1997-10-31,3.26
1997-11-30,5.11
1997-12-31,4.43
1998-01-31,3.61
1998-02-28,6.84
1998-03-31,6.6
1998-04-30,6.66
1998-05-31,4.64
1998-06-30,7.51
1998-07-31,6.72
1998-08-31,14.29
1998-09-30,19.24
1998-10-31,15.26
1998-11-30,15.02
1998-12-31,10.38
1999-01-31,10.31
1999-02-28,15.5
1999-03-31,20.56
1999-04-30,22.03
1999-05-31,27.27
1999-06-30,19.1
1999-07-31,17.63
1999-08-31,17.51
1999-09-30,22.76
1999-10-31,26.72
1999-11-30,39.41
1999-12-31,44.54
2000-01-31,46.2
2000-02-29,41.33
2000-03-31,40.41
2000-04-30,34.91
2000-05-31,33.45
2000-06-30,29.12
2000-07-31,29.97
2000-08-31,12.77
2000-09-30,7.6
2000-10-31,8.02
2000-11-30,6.14
2000-12-31,3.04
2001-01-31,7.76
2001-02-28,13.4
2001-03-31,16.25
2001-04-30,24.8
2001-05-31,17.83
2001-06-30,26.2
2001-07-31,34.81
2001-08-31,30.62
2001-09-30,31.29
2001-10-31,31.17
2001-11-30,31.41
2001-12-31,35.29
2002-01-31,27.52
2002-02-28,28.06
2002-03-31,26.01
2002-04-30,23.34
2002-05-31,26.54
2002-06-30,19.36
2002-07-31,16.41
2002-08-31,4.7
2002-09-30,3.01
2002-10-31,2.83
2002-11-30,2.71
2002-12-31,2.41
2003-01-31,2.52
2003-02-28,2.41
2003-03-31,3.23
2003-04-30,3.23
2003-05-31,3.52
2003-06-30,1.7
2003-07-31,1.41
2003-08-31,1.17
2003-09-30,0.94
2003-10-31,0.82
2003-11-30,0.59
2003-12-31,0.41
2004-01-31,0.35
2004-02-29,0.41
2004-03-31,0.23
2004-04-30,0.18
2004-05-31,0.18
2004-06-30,0.12
2004-07-31,0.23
2004-08-31,0.35
2004-09-30,0.76
2004-10-31,1.17
2004-11-30,2.4
2004-12-31,3.22
2005-01-31,3.74
2005-02-28,4.03
2005-03-31,5.72
2005-04-30,5.31
2005-05-31,6.65
2005-06-30,5.49
2005-07-31,4.14
2005-08-31,2.04
2005-09-30,1.58
2005-10-31,2.63
2005-11-30,2.41
2005-12-31,2.32
2006-01-31,2.54
2006-02-28,2.59
2006-03-31,2.7
2006-04-30,3.09
2006-05-31,2.76
2006-06-30,2.81
2006-07-31,4.14
2006-08-31,9.88
2006-09-30,13.8
2006-10-31,17.6
2006-11-30,16.5
2006-12-31,20.2
2007-01-31,22.46
2007-02-28,28.75
2007-03-31,31.73
2007-04-30,36.64
2007-05-31,39.4
2007-06-30,41.67
2007-07-31,47.3
2007-08-31,52.92
2007-09-30,54.53
2007-10-31,49.89
2007-11-30,51.66
2007-12-31,52.04
2008-01-31,54.03
2008-02-29,54.08
2008-03-31,58.5
2008-04-30,58.89
2008-05-31,61.81
2008-06-30,65.51
2008-07-31,63.63
2008-08-31,66.56
2008-09-30,66.45
2008-10-31,71.19
2008-11-30,81.68
2008-12-31,82.06
2009-01-31,81.29
2009-02-28,80.63
2009-03-31,79.97
2009-04-30,81.95
2009-05-31,84.22
2009-06-30,85.1
2009-07-31,86.15
2009-08-31,86.59
2009-09-30,85.04
2009-10-31,86.92
2009-11-30,75.77
2009-12-31,74.89
2010-01-31,73.36
2010-02-28,68.78
2010-03-31,67.18
2010-04-30,61.0
2010-05-31,53.34
2010-06-30,47.6
2010-07-31,46.77
2010-08-31,39.99
2010-09-30,36.29
2010-10-31,37.56
2010-11-30,36.46
2010-12-31,41.97
2011-01-31,47.1
2011-02-28,59.9
2011-03-31,60.67
2011-04-30,60.78
2011-05-31,60.95
2011-06-30,67.07
2011-07-31,62.93
2011-08-31,57.97
2011-09-30,54.77
2011-10-31,53.83
2011-11-30,54.94
2011-12-31,56.76
2012-01-31,55.93
2012-02-29,51.74
2012-03-31,45.34
2012-04-30,33.81
2012-05-31,20.68
2012-06-30,10.76
2012-07-31,8.83
2012-08-31,8.99
2012-09-30,12.19
2012-10-31,12.52
2012-11-30,14.18
2012-12-31,13.02
2013-01-31,9.76
2013-02-28,8.71
2013-03-31,9.32
2013-04-30,7.45
2013-05-31,6.4
2013-06-30,7.56
2013-07-31,6.34
2013-08-31,6.62
2013-09-30,5.9
2013-10-31,4.36
2013-11-30,5.24
2013-12-31,7.17
2014-01-31,8.61
2014-02-28,10.54
2014-03-31,11.59
2014-04-30,13.86
2014-05-31,21.09
2014-06-30,28.27
2014-07-31,33.68
2014-08-31,39.98
2014-09-30,41.25
2014-10-31,43.9
2014-11-30,37.44
2014-12-31,40.59
2015-01-31,40.25
2015-02-28,38.41
2015-03-31,38.89
2015-04-30,29.66
2015-05-31,20.67
2015-06-30,14.0
2015-07-31,12.51
2015-08-31,9.59
2015-09-30,9.98
2015-10-31,15.28
2015-11-30,17.48
2015-12-31,17.7
2016-01-31,14.63
2016-02-29,16.28
2016-03-31,16.45
2016-04-30,15.18
2016-05-31,11.83
2016-06-30,10.07
2016-07-31,34.93
2016-08-31,32.07
2016-09-30,30.03
2016-10-31,28.05
2016-11-30,26.68
2016-12-31,24.09
2017-01-31,35.42
2017-02-28,33.72
2017-03-31,32.47
2017-04-30,30.49
2017-05-31,26.42
2017-06-30,21.96
2017-07-31,7.48
2017-08-31,7.16
2017-09-30,6.39
2017-10-31,18.34
2017-11-30,17.4
2017-12-31,21.81
2018-01-31,18.12
2018-02-28,14.36
2018-03-31,10.13
2018-04-30,8.26
2018-05-31,7.98
2018-06-30,6.49
2018-07-31,5.28
2018-08-31,4.4
2018-09-30,12.93
2018-10-31,14.8
2018-11-30,40.29
2018-12-31,44.14
2019-01-31,40.67
2019-02-28,42.87
2019-03-31,49.81
2019-04-30,51.29
