,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
176,2014-06-30,276455.7717736705,189291.29241783946,363419.49927865266,276455.7717736705,276455.7717736705
177,2014-08-31,276021.33970199194,190281.20134442108,365308.80842377234,276021.33970199194,276021.33970199194
178,2014-09-30,275811.1306350506,182227.4123496152,348827.5014094122,275811.1306350506,275811.1306350506
179,2014-12-31,275166.4894964307,179601.06483723363,356992.64661370293,275166.4894964307,275166.4894964307
180,2015-05-31,274108.43719282624,186015.5562952619,364091.3393739984,274108.43719282624,274108.43719282624
181,2015-06-30,273898.22812588495,189451.11348301938,355611.94398217025,273898.22812588495,273898.22812588495
182,2015-07-31,273681.01209004567,192807.60245098322,358325.22987722536,273681.01209004567,273681.01209004567
183,2015-08-31,273463.7960542063,188440.13033802868,352068.14181952685,273463.7960542063,273463.7960542063
184,2015-09-30,273253.58698726504,175899.36189138598,347041.9859172414,273253.58698726504,273253.58698726504
185,2015-11-30,272826.1618844844,195090.02822410545,361603.59520560486,272826.1618844844,272826.1618844844
186,2015-12-31,272608.9458486451,189155.5783204021,355986.55762915674,272608.9458486451,272608.9458486451
187,2016-01-31,272391.7298128058,190385.71059902664,361465.5115884621,272391.7298128058,272391.7298128058
188,2016-03-31,271971.31167892326,179053.57494048466,347803.993618481,271971.31167892326,271971.31167892326
189,2016-05-31,271543.8865761426,180077.54443862723,352646.3016166308,271543.8865761426,271543.8865761426
190,2016-06-30,271333.67750920134,180508.5987881343,357914.22072144126,271333.67750920134,271333.67750920134
191,2016-07-01,271326.6705403033,187265.35010993262,369225.6391376909,271326.6705403033,271326.6705403033
192,2016-07-02,271319.6635714053,182247.62078637123,353297.56265688845,271319.6635714053,271319.6635714053
193,2016-07-03,271312.6566025072,187245.44153920424,359670.274263406,271312.6566025072,271312.6566025072
194,2016-07-04,271305.64963360917,178690.10907623768,353865.1086209471,271305.64963360917,271305.64963360917
195,2016-07-05,271298.6426647111,184260.97196002025,352859.1556558634,271298.6426647111,271298.6426647111
196,2016-07-06,271291.63569581305,184547.7735249825,350723.7100593008,271291.63569581305,271291.63569581305
197,2016-07-07,271284.628726915,183910.90760539417,346128.89074276114,271284.628726915,271284.628726915
198,2016-07-08,271277.621758017,173655.79990427935,349894.04919940676,271277.621758017,271277.621758017
199,2016-07-09,271270.61478911893,173712.9644455341,345106.8536670519,271270.61478911893,271270.61478911893
200,2016-07-10,271263.6078202209,177672.04107528456,353401.40216997964,271263.6078202209,271263.6078202209
201,2016-07-11,271256.6008513229,173413.57641893005,347700.3790561812,271256.6008513229,271256.6008513229
202,2016-07-12,271249.5938824248,174917.1519245766,344186.9555401811,271249.5938824248,271249.5938824248
203,2016-07-13,271242.58691352676,172339.4753251782,338345.5881395713,271242.58691352676,271242.58691352676
204,2016-07-14,271235.57994462876,163642.86813295275,342594.81219914166,271235.57994462876,271235.57994462876
205,2016-07-15,271228.5729757307,172096.42942156908,339542.42612834525,271228.5729757307,271228.5729757307
206,2016-07-16,271221.56600683264,165269.9623208706,337303.1954765547,271221.56600683264,271221.56600683264
207,2016-07-17,271214.55903793464,168010.6422572617,334551.65038884897,271214.55903793464,271214.55903793464
208,2016-07-18,271207.5520690366,166933.0060723981,337122.9599498298,271207.5520690366,271207.5520690366
209,2016-07-19,271200.5451001385,166189.07721467115,330901.51270689606,271200.5451001385,271200.5451001385
210,2016-07-20,271193.5381312405,166906.32656846958,336987.9929078239,271193.5381312405,271193.5381312405
211,2016-07-21,271186.53116234246,168476.4444597811,335834.0220460361,271186.53116234246,271186.53116234246
212,2016-07-22,271179.5241934444,173125.99052522233,343633.0904477086,271179.5241934444,271179.5241934444
213,2016-07-23,271172.51722454635,174370.00097642388,341084.20215263887,271172.51722454635,271172.51722454635
214,2016-07-24,271165.51025564835,168218.76229606214,340427.7306933377,271165.51025564835,271165.51025564835
215,2016-07-25,271158.5032867503,179428.89543170773,341392.5746776293,271158.5032867503,271158.5032867503
216,2016-07-26,271151.49631785223,173699.26548832684,343534.19564630045,271151.49631785223,271151.49631785223
217,2016-07-27,271144.4893489542,177499.0315886619,349760.6621736848,271144.4893489542,271144.4893489542
218,2016-07-28,271137.4823800561,182964.6474247796,360001.39949906454,271137.4823800561,271137.4823800561
219,2016-07-29,271130.47541115806,187325.1964914471,355782.0625162014,271130.47541115806,271130.47541115806
220,2016-07-30,271123.46844226,188420.1358600918,366838.3498884353,271123.46844226,271123.46844226
221,2016-07-31,271116.461473362,192456.35664129714,367439.82528693625,271116.461473362,271116.461473362
222,2016-08-01,271109.45450446394,196349.15641044776,366000.4666822103,271109.45450446394,271109.45450446394
223,2016-08-02,271102.4475355659,195856.23469481675,369791.8521045466,271102.4475355659,271102.4475355659
224,2016-08-03,271095.4405666679,196508.08111702904,366035.6983038747,271095.4405666679,271095.4405666679
225,2016-08-04,271088.4335977698,193538.2149373819,372365.00067810755,271088.4335977698,271088.4335977698
226,2016-08-05,271081.42662887176,200328.46613212704,376472.2344075714,271081.42662887176,271081.42662887176
227,2016-08-06,271074.41965997376,201587.0370632084,369535.989136147,271074.41965997376,271074.41965997376
228,2016-08-07,271067.4126910757,199364.49993873853,375423.93099285295,271067.4126910757,271067.4126910757
229,2016-08-08,271060.40572217765,200985.39554625392,369490.39167787577,271060.40572217765,271060.40572217765
230,2016-08-09,271053.39875327965,202735.30664514846,378347.97478249966,271053.39875327965,271053.39875327965
231,2016-08-10,271046.3917843816,206483.9263114116,378437.1454521417,271046.3917843816,271046.3917843816
232,2016-08-11,271039.3848154835,204067.8722845938,372910.8177358953,271039.3848154835,271039.3848154835
233,2016-08-12,271032.3778465855,204834.5791746444,382508.86026076326,271032.3778465855,271032.3778465855
234,2016-08-13,271025.37087768747,208175.8806366948,379438.31129437475,271025.37087768747,271025.37087768747
235,2016-08-14,271018.3639087894,207827.66291210562,371996.3712836461,271018.3639087894,271018.3639087894
236,2016-08-15,271011.3569398914,202736.37384394018,373267.1812000916,271011.3569398914,271011.3569398914
237,2016-08-16,271004.34997099335,196899.25258192094,382502.17980069155,271004.34997099335,271004.34997099335
238,2016-08-17,270997.3430020953,197462.96364841427,367595.689246728,270997.3430020953,270997.3430020953
239,2016-08-18,270990.33603319724,202383.36757166096,368530.964477344,270990.33603319724,270990.33603319724
240,2016-08-19,270983.3290642992,196494.510614689,365870.23922166805,270983.3290642992,270983.3290642992
241,2016-08-20,270976.3220954011,193676.3322183656,363104.14501095994,270976.3220954011,270976.3220954011
242,2016-08-21,270969.3151265031,194016.24898671807,366424.52207155706,270969.3151265031,270969.3151265031
243,2016-08-22,270962.30815760506,194122.70378898457,364056.0111241066,270962.30815760506,270962.30815760506
244,2016-08-23,270955.301188707,201682.90460038278,365199.8413072763,270955.301188707,270955.301188707
245,2016-08-24,270948.29421980894,197306.90197759424,367611.8415787811,270948.29421980894,270948.29421980894
246,2016-08-25,270941.28725091094,189591.01136333094,362227.434165085,270941.28725091094,270941.28725091094
247,2016-08-26,270934.2802820129,183238.27618629072,356719.1181645016,270934.2802820129,270934.2802820129
248,2016-08-27,270927.2733131148,184788.28187611437,357353.6453457315,270927.2733131148,270927.2733131148
249,2016-08-28,270920.2663442168,186737.0910876913,362120.70573364437,270920.2663442168,270920.2663442168
250,2016-08-29,270913.25937531877,185828.95356051304,355247.47863251204,270913.25937531877,270913.25937531877
251,2016-08-30,270906.2524064207,186283.4833047322,349088.8919803669,270906.13069357886,270906.2524064207
252,2016-08-31,270899.24543752265,182896.91275902695,352060.8187325968,270898.73268955847,270899.24543752265
