Date,Value
1997-02-28,46.97
1997-03-31,53.43
1997-04-30,61.92
1997-05-31,60.54
1997-06-30,61.96
1997-07-31,51.87
1997-08-31,60.74
1997-09-30,53.34
1997-10-31,55.47
1997-11-30,53.26
1997-12-31,55.68
1998-01-31,67.22
1998-02-28,73.98
1998-03-31,69.16
1998-04-30,63.94
1998-05-31,64.04
1998-06-30,70.65
1998-07-31,77.97
1998-08-31,72.24
1998-09-30,68.76
1998-10-31,72.24
1998-11-30,70.82
1998-12-31,63.99
1999-01-31,44.96
1999-02-28,35.67
1999-03-31,34.83
1999-04-30,34.44
1999-05-31,21.4
1999-06-30,14.26
1999-07-31,15.0
1999-08-31,18.4
1999-09-30,19.84
1999-10-31,21.82
1999-11-30,27.72
1999-12-31,28.23
2000-01-31,48.69
2000-02-29,54.48
2000-03-31,56.9
2000-04-30,62.2
2000-05-31,73.76
2000-06-30,80.83
2000-07-31,82.51
2000-08-31,79.56
2000-09-30,79.38
2000-10-31,77.14
2000-11-30,75.21
2000-12-31,79.19
2001-01-31,81.86
2001-02-28,80.03
2001-03-31,83.21
2001-04-30,84.33
2001-05-31,81.41
2001-06-30,72.11
2001-07-31,71.99
2001-08-31,82.29
2001-09-30,82.56
2001-10-31,88.22
2001-11-30,89.24
2001-12-31,87.95
2002-01-31,87.74
2002-02-28,87.03
2002-03-31,82.06
2002-04-30,81.2
2002-05-31,83.72
2002-06-30,90.13
2002-07-31,90.54
2002-08-31,95.65
2002-09-30,96.34
2002-10-31,95.21
2002-11-30,95.11
2002-12-31,96.51
2003-01-31,96.51
2003-02-28,96.39
2003-03-31,96.39
2003-04-30,96.17
2003-05-31,97.27
2003-06-30,96.05
2003-07-31,96.1
2003-08-31,97.08
2003-09-30,97.32
2003-10-31,97.13
2003-11-30,97.47
2003-12-31,98.75
2004-01-31,98.92
2004-02-29,99.34
2004-03-31,99.83
2004-04-30,99.88
2004-05-31,99.9
2004-06-30,99.9
2004-07-31,99.9
2004-08-31,99.78
2004-09-30,99.76
2004-10-31,99.68
2004-11-30,99.66
2004-12-31,99.53
2005-01-31,99.56
2005-02-28,99.68
2005-03-31,99.61
2005-04-30,99.66
2005-05-31,99.37
2005-06-30,99.42
2005-07-31,99.49
2005-08-31,99.63
2005-09-30,99.71
2005-10-31,99.71
2005-11-30,99.93
2005-12-31,99.9
2006-01-31,99.86
2006-02-28,99.81
2006-03-31,99.81
2006-04-30,99.86
2006-05-31,99.9
2006-06-30,99.98
2006-07-31,99.98
2006-08-31,99.86
2006-09-30,99.76
2006-10-31,99.66
2006-11-30,99.47
2006-12-31,98.72
2007-01-31,98.92
2007-02-28,98.46
2007-03-31,97.93
2007-04-30,98.24
2007-05-31,94.54
2007-06-30,84.34
2007-07-31,61.28
2007-08-31,49.64
2007-09-30,37.37
2007-10-31,33.97
2007-11-30,26.13
2007-12-31,17.04
2008-01-31,8.9
2008-02-29,5.73
2008-03-31,2.55
2008-04-30,1.28
2008-05-31,0.6
2008-06-30,0.1
2008-07-31,0.02
2008-08-31,0.05
2008-09-30,0.02
2008-10-31,0.02
2008-11-30,0.07
2008-12-31,0.1
2009-01-31,0.07
2009-02-28,0.1
2009-03-31,0.1
2009-04-30,0.14
2009-05-31,0.24
2009-06-30,0.22
2009-07-31,0.24
2009-08-31,0.29
2009-09-30,0.38
2009-10-31,0.36
2009-11-30,0.38
2009-12-31,0.43
2010-01-31,0.46
2010-02-28,1.35
2010-03-31,3.25
2010-04-30,4.98
2010-05-31,8.04
2010-06-30,12.85
2010-07-31,15.76
2010-08-31,16.65
2010-09-30,14.77
2010-10-31,15.16
2010-11-30,15.16
2010-12-31,14.7
2011-01-31,12.75
2011-02-28,11.12
2011-03-31,12.46
2011-04-30,11.6
2011-05-31,12.25
2011-06-30,14.63
2011-07-31,20.02
2011-08-31,27.05
2011-09-30,35.01
2011-10-31,40.26
2011-11-30,45.02
2011-12-31,49.35
2012-01-31,50.77
2012-02-29,55.34
2012-03-31,58.49
2012-04-30,61.02
2012-05-31,57.84
2012-06-30,64.0
2012-07-31,64.12
2012-08-31,61.91
2012-09-30,65.64
2012-10-31,71.46
2012-11-30,73.87
2012-12-31,73.34
2013-01-31,79.81
2013-02-28,86.16
2013-03-31,90.16
2013-04-30,95.57
2013-05-31,97.95
2013-06-30,98.34
2013-07-31,98.89
2013-08-31,99.25
2013-09-30,99.3
2013-10-31,99.09
2013-11-30,99.09
2013-12-31,99.06
2014-01-31,98.77
2014-02-28,98.7
2014-03-31,98.48
2014-04-30,98.87
2014-05-31,97.83
2014-06-30,96.29
2014-07-31,93.16
2014-08-31,91.45
2014-09-30,89.36
2014-10-31,87.53
2014-11-30,89.16
2014-12-31,88.56
2015-01-31,85.29
2015-02-28,83.7
2015-03-31,83.87
2015-04-30,89.54
2015-05-31,94.37
2015-06-30,96.22
2015-07-31,98.08
2015-08-31,98.17
2015-09-30,97.91
2015-10-31,94.97
2015-11-30,90.7
2015-12-31,90.19
2016-01-31,92.93
2016-02-29,90.98
2016-03-31,89.93
2016-04-30,89.28
2016-05-31,97.74
2016-06-30,98.05
2016-07-31,96.63
2016-08-31,97.38
2016-09-30,98.24
2016-10-31,98.68
2016-11-30,98.63
2016-12-31,98.7
2017-01-31,98.41
2017-02-28,98.24
2017-03-31,98.29
2017-04-30,98.17
2017-05-31,97.83
2017-06-30,98.58
