,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
141,2014-09-30,1093568.490957048,134862.48733360838,1697903.7370407889,1093568.490957048,1093568.490957048
142,2015-12-31,1159571.2150889966,229640.2785161356,1706722.4200570225,1159571.2150889966,1159571.2150889966
143,2016-03-31,1172713.9894785094,232472.40801371305,1747651.7079980401,1172713.9894785094,1172713.9894785094
144,2016-04-30,1177046.7722442828,358341.00140955043,1831695.1317300347,1177046.7722442828,1177046.7722442828
145,2016-05-31,1181523.9811022487,360416.4704611507,1831120.2654288127,1181523.9811022487,1181523.9811022487
146,2016-06-01,1181668.407194441,583915.0493485681,2098098.726010961,1181668.407194441,1181668.407194441
147,2016-06-02,1181812.8332866335,816124.1113794952,2307273.477076346,1181812.8332866332,1181812.8332866332
148,2016-06-03,1181957.2593788258,1025130.846706913,2471854.8364556283,1181957.2593788258,1181957.2593788258
149,2016-06-04,1182101.6854710183,1136073.3115207055,2660737.1677861526,1182101.6854710183,1182101.6854710183
150,2016-06-05,1182246.1115632108,1220287.4511242413,2770397.5801748782,1182246.1115632108,1182246.1115632108
151,2016-06-06,1182390.5376554034,1216327.5772502576,2790140.833889338,1182390.5376554034,1182390.5376554034
152,2016-06-07,1182534.9637475957,1304904.3633592362,2796943.3237049794,1182534.9637475957,1182534.9637475957
153,2016-06-08,1182679.389839788,1191112.8171641678,2643613.8074997133,1182679.389839788,1182679.389839788
154,2016-06-09,1182823.8159319807,1039953.878104206,2556260.606105046,1182823.8159319807,1182823.8159319807
155,2016-06-10,1182968.242024173,908455.5466893222,2387877.3790820036,1182968.242024173,1182968.242024173
156,2016-06-11,1183112.6681163653,623911.1020791682,2240696.1556296167,1183112.6681163653,1183112.6681163653
157,2016-06-12,1183257.094208558,470548.75488269946,1974571.2198336693,1183257.094208558,1183257.094208558
158,2016-06-13,1183401.5203007504,258510.52477601322,1711525.6524316065,1183401.5203007504,1183401.5203007504
159,2016-06-14,1183545.946392943,-15441.3344493466,1506077.3032078503,1183545.9463929432,1183545.9463929432
160,2016-06-15,1183690.372485135,-264939.6775968672,1196560.4607252467,1183690.372485135,1183690.372485135
161,2016-06-16,1183834.7985773277,-529753.5629469536,886889.4480914051,1183834.7985773277,1183834.7985773277
162,2016-06-17,1183979.22466952,-792257.529320945,718168.9631342029,1183979.22466952,1183979.22466952
163,2016-06-18,1184123.6507617126,-998023.2446346709,521334.691315578,1184123.6507617126,1184123.6507617126
164,2016-06-19,1184268.076853905,-1164560.4859468217,329292.26302639075,1184268.076853905,1184268.076853905
165,2016-06-20,1184412.5029460974,-1279182.1773730582,195552.1309746114,1184412.5029460974,1184412.5029460974
166,2016-06-21,1184556.92903829,-1349760.1553797685,112643.69691363013,1184556.92903829,1184556.92903829
