,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
164,2014-10-31,371732.6073087598,287106.7170201306,453491.7605169808,371732.6073087598,371732.6073087598
165,2014-11-30,372105.27541239606,302049.271210012,458457.65472151735,372105.27541239606,372105.27541239606
166,2015-04-30,373981.03820069873,291990.71519134747,461396.9411171465,373981.03820069873,373981.03820069873
167,2015-06-30,374738.79667809256,300152.7981088641,464867.3529060141,374738.79667809256,374738.79667809256
168,2015-07-31,375123.88705185003,303301.7142231975,461675.7224575929,375123.88705185003,375123.88705185003
169,2015-08-31,375508.97742560756,300096.79381098633,464207.55576064344,375508.97742560756,375508.97742560756
170,2015-09-30,375881.64552924386,284724.11297099944,446586.5920938992,375881.64552924386,375881.64552924386
171,2015-10-31,376266.7359030014,294916.08966207865,449987.04109459143,376266.7359030014,376266.7359030014
172,2015-12-31,377024.49438039516,288122.87454063556,459933.4917761389,377024.49438039516,377024.49438039516
173,2016-03-31,378154.92096142523,314866.16121766675,481054.28941736097,378154.92096142523,378154.92096142523
174,2016-04-30,378527.5890650616,302654.5622897049,470977.6295013442,378527.58906506153,378527.58906506153
175,2016-05-31,378912.679438819,292441.9284767605,459737.4290257798,378912.679438819,378912.679438819
176,2016-06-30,379285.3475424553,295864.25177873886,470059.2985627617,379285.3475424553,379285.3475424553
177,2016-07-01,379297.76981257653,292178.5034275686,460222.91552862164,379297.76981257653,379297.76981257653
178,2016-07-02,379310.1920826977,301162.58678020677,463192.09382687777,379310.1920826977,379310.1920826977
179,2016-07-03,379322.614352819,304257.6420546246,466018.76645832515,379322.614352819,379322.614352819
180,2016-07-04,379335.03662294016,298815.62345597096,466845.7031507956,379335.03662294016,379335.03662294016
181,2016-07-05,379347.4588930613,301565.78201608395,461960.44128543895,379347.4588930613,379347.4588930613
182,2016-07-06,379359.88116318255,300055.3678274411,469403.334613097,379359.88116318255,379359.88116318255
183,2016-07-07,379372.30343330384,307462.0820036914,479981.52528984385,379372.30343330384,379372.30343330384
184,2016-07-08,379384.725703425,311454.0622504463,476910.22536719707,379384.725703425,379384.725703425
185,2016-07-09,379397.1479735462,322436.4426451184,476881.13276816014,379397.1479735462,379397.1479735462
186,2016-07-10,379409.5702436674,323632.19055773976,490101.0634145644,379409.5702436674,379409.5702436674
187,2016-07-11,379421.99251378863,324396.4901096878,493854.3280785757,379421.99251378863,379421.99251378863
188,2016-07-12,379434.41478390986,334033.0771864852,488162.58909340994,379434.41478390986,379434.41478390986
189,2016-07-13,379446.837054031,333000.54628807376,500494.90186366095,379446.837054031,379446.837054031
190,2016-07-14,379459.25932415226,340794.17524949403,508949.49072364514,379459.25932415226,379459.25932415226
191,2016-07-15,379471.6815942735,347958.5226180102,504098.3686390907,379471.6815942735,379471.6815942735
