,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
169,2014-06-30,1071539.3938407407,1003857.2481440679,1287923.7430516186,1071539.3938407407,1071539.3938407407
170,2014-07-31,1073940.5833866675,917918.1018812119,1216142.1366401147,1073940.5833866675,1073940.5833866675
171,2014-08-31,1076341.7729325942,880823.2633844423,1190116.7016099708,1076341.7729325942,1076341.7729325942
172,2014-11-30,1083390.4261157988,914119.3394253345,1209343.120298413,1083390.4261157988,1083390.4261157988
173,2015-02-28,1090361.6215717155,976119.545631767,1267526.7948680883,1090361.6215717155,1090361.6215717155
174,2015-04-30,1095086.5429362808,955899.5782793218,1254652.3169997982,1095086.5429362808,1095086.5429362808
175,2015-06-30,1099811.4643008467,1070379.089404587,1383200.1254338087,1099811.4643008467,1099811.4643008467
176,2015-08-31,1104613.8433927002,920055.9034707437,1214251.0377020137,1104613.8433927002,1104613.8433927002
177,2015-09-30,1106937.575211339,902972.1768346417,1198105.514312152,1106937.575211339,1106937.575211339
178,2015-10-31,1109338.7647572658,1010451.412502914,1305039.5667657938,1109338.7647572658,1109338.7647572658
179,2015-11-30,1111662.4965759048,943358.2610541752,1243045.111062672,1111662.4965759048,1111662.4965759048
180,2015-12-31,1114063.6861218316,972417.3809400002,1256359.1755462722,1114063.6861218316,1114063.6861218316
181,2016-05-31,1125837.2606696016,1065895.0371785273,1365562.603218255,1125837.2606696016,1125837.2606696016
182,2016-06-01,1125914.7183968895,1171508.8433845385,1462006.430092977,1125914.7183968895,1125914.7183968895
183,2016-06-02,1125992.1761241774,1300819.045016398,1593215.40263443,1125992.1761241774,1125992.1761241774
184,2016-06-03,1126069.6338514653,1424045.4179760837,1728744.862528594,1126069.6338514653,1126069.6338514653
185,2016-06-04,1126147.0915787534,1561467.8447840032,1851800.055304934,1126147.0915787534,1126147.0915787534
186,2016-06-05,1126224.5493060413,1698576.619106735,2001481.7825105279,1126224.5493060413,1126224.5493060413
187,2016-06-06,1126302.0070333295,1846836.958665892,2154434.4079544977,1126302.0070333295,1126302.0070333295
188,2016-06-07,1126379.4647606171,1987665.909345407,2289766.4200712023,1126379.4647606171,1126379.4647606171
189,2016-06-08,1126456.922487905,2124765.7688204553,2433213.079609938,1126456.922487905,1126456.922487905
190,2016-06-09,1126534.3802151931,2272394.6291152774,2561910.871175167,1126534.3802151931,1126534.3802151931
191,2016-06-10,1126611.8379424813,2383330.39617315,2679840.627960315,1126611.8379424813,1126611.8379424813
192,2016-06-11,1126689.295669769,2503411.571049112,2806239.0790830706,1126689.295669769,1126689.295669769
193,2016-06-12,1126766.7533970568,2601856.979314869,2893408.30625018,1126766.7533970568,1126766.7533970568
194,2016-06-13,1126844.211124345,2682628.858710037,2973937.1518007303,1126844.211124345,1126844.211124345
195,2016-06-14,1126921.6688516329,2743739.356256028,3035284.7314248164,1126921.6688516329,1126921.6688516329
196,2016-06-15,1126999.126578921,2798708.275577841,3088769.108545682,1126999.126578921,1126999.126578921
197,2016-06-16,1127076.5843062089,2813947.7053005565,3111545.1970065054,1127076.5843062089,1127076.5843062089
198,2016-06-17,1127154.0420334968,2806208.101580268,3106546.9079639707,1127154.0420334968,1127154.0420334968
199,2016-06-18,1127231.4997607847,2781438.7532590595,3066420.2699195794,1127231.4997607847,1127231.4997607847
200,2016-06-19,1127308.9574880728,2725796.3806186803,3016931.2686501755,1127308.9574880728,1127308.9574880728
201,2016-06-20,1127386.4152153607,2639717.3867213326,2946064.0045594573,1127386.4152153607,1127386.4152153607
202,2016-06-21,1127463.8729426488,2546184.494448065,2849613.5641980665,1127463.8729426488,1127463.8729426488
203,2016-06-22,1127541.3306699367,2413222.1833598586,2719427.2034573485,1127541.3306699367,1127541.3306699367
204,2016-06-23,1127618.7883972246,2296334.2791119744,2584022.796376729,1127618.7883972246,1127618.7883972246
205,2016-06-24,1127696.2461245125,2132061.91360039,2426916.637156622,1127696.2461245125,1127696.2461245125
206,2016-06-25,1127773.7038518006,1961506.408198537,2253170.5510651334,1127773.7038518006,1127773.7038518006
207,2016-06-26,1127851.1615790885,1764193.9062944192,2054958.946343624,1127851.1615790885,1127851.1615790885
208,2016-06-27,1127928.6193063762,1564976.7941509555,1863285.91915145,1127928.6193063762,1127928.6193063762
209,2016-06-28,1128006.0770336643,1363319.0112164842,1658922.0240336347,1128006.0770336643,1128006.0770336643
210,2016-06-29,1128083.5347609522,1156771.797854542,1457115.43925472,1128083.5347609522,1128083.5347609522
