,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
162,2014-08-31,884535.4037603599,715218.4826692896,1048840.7342569267,884535.4037603599,884535.4037603599
163,2014-10-31,888546.8642136251,799726.743745124,1127974.3759178254,888546.8642136251,888546.8642136251
164,2015-04-30,900449.7222798705,792471.412167498,1138885.2956435846,900449.7222798705,900449.7222798705
165,2015-05-31,902488.3333298905,804420.7230033947,1138740.9873645077,902488.3333298905,902488.3333298905
166,2015-06-30,904461.1827331355,768812.2455719819,1118130.4153633954,904461.1827331355,904461.1827331355
167,2015-07-31,906499.7937831557,753303.1095888336,1092420.3527766415,906499.7937831557,906499.7937831557
168,2015-10-31,912549.8652864407,888361.7404405965,1227769.1045566471,912549.8652864407,912549.8652864407
169,2016-04-30,924518.484999461,746815.6582181554,1077853.5679157544,924518.484999461,924518.484999461
170,2016-06-30,928529.9454527262,795366.4616030386,1129081.389242966,928529.9454527262,928529.9454527262
171,2016-07-01,928595.7070995009,775875.3194858565,1104257.3484710709,928595.7070995009,928595.7070995009
172,2016-07-02,928661.4687462759,757708.814384009,1098411.2514121789,928661.4687462759,928661.4687462759
173,2016-07-03,928727.2303930507,718010.6763997804,1060472.9252869368,928727.2303930507,928727.2303930507
174,2016-07-04,928792.9920398254,697493.9430228298,1022724.499349928,928792.9920398254,928792.9920398254
175,2016-07-05,928858.7536866004,624530.7682291968,963261.2851736466,928858.7536866004,928858.7536866004
176,2016-07-06,928924.5153333753,590068.8061568555,915392.4777398127,928924.5153333753,928924.5153333753
177,2016-07-07,928990.2769801501,521234.78020122147,857049.6343812462,928990.2769801501,928990.2769801501
178,2016-07-08,929056.0386269249,453553.1669689983,782673.7301390648,929056.0386269249,929056.0386269249
179,2016-07-09,929121.8002736998,394836.33125162474,733810.5023390247,929121.8002736998,929121.8002736998
180,2016-07-10,929187.5619204746,339562.43339686655,662942.2176076437,929187.5619204746,929187.5619204746
181,2016-07-11,929253.3235672493,271392.1128030825,631113.2388748396,929253.3235672493,929253.3235672493
182,2016-07-12,929319.0852140243,239194.83926249336,586531.1794909574,929319.0852140243,929319.0852140243
183,2016-07-13,929384.846860799,201761.97098922162,533580.0579840199,929384.846860799,929384.846860799
184,2016-07-14,929450.6085075738,156875.9465186428,515011.74055745895,929450.6085075738,929450.6085075738
185,2016-07-15,929516.3701543488,152751.38831674977,475510.37971038366,929516.3701543488,929516.3701543488
186,2016-07-16,929582.1318011237,148124.71119336924,478933.43388329074,929582.1318011237,929582.1318011237
187,2016-07-17,929647.8934478983,152328.36432469322,482197.22043441946,929647.8934478983,929647.8934478983
188,2016-07-18,929713.6550946733,178381.13375918113,515620.3779053722,929713.6550946733,929713.6550946733
189,2016-07-19,929779.416741448,211248.91255679048,532565.3314557421,929779.416741448,929779.416741448
190,2016-07-20,929845.1783882228,243759.15335261732,576764.0682627754,929845.1783882228,929845.1783882228
191,2016-07-21,929910.9400349978,283263.61335120106,622213.3828193874,929910.9400349978,929910.9400349978
192,2016-07-22,929976.7016817725,337354.4042411662,680107.2559514785,929976.7016817725,929976.7016817725
193,2016-07-23,930042.4633285474,406587.45693495753,749870.856872675,930042.4633285474,930042.4633285474
194,2016-07-24,930108.2249753223,457662.4767046169,809457.1239132333,930108.2249753221,930108.2249753221
195,2016-07-25,930173.9866220972,531494.9036413695,875755.9391160804,930173.9866220972,930173.9866220972
196,2016-07-26,930239.7482688719,609971.6051750222,932831.1654867271,930239.7482688719,930239.7482688719
197,2016-07-27,930305.5099156467,654894.4590948974,981491.2841132631,930305.5099156467,930305.5099156467
198,2016-07-28,930371.2715624217,707602.3838655828,1047864.4665818088,930371.2715624217,930371.2715624217
199,2016-07-29,930437.0332091964,749249.3150415957,1076325.7528816576,930437.0332091964,930437.0332091964
200,2016-07-30,930502.7948559712,785845.419909409,1110375.8111677784,930502.7948559714,930502.7948559714
201,2016-07-31,930568.5565027462,784061.8918710654,1138411.9595883715,930568.5565027462,930568.5565027462
202,2016-08-01,930634.3181495211,786856.6870092704,1129511.2730496784,930634.3181495211,930634.3181495211
