,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
206,2014-06-30,799412.297203138,711788.2870973225,907638.3509904547,799412.297203138,799412.297203138
207,2014-07-31,803671.6519924074,724353.9749253216,920737.4125420514,803671.6519924074,803671.6519924074
208,2014-08-31,807931.0067816772,736639.0719789497,935502.201829707,807931.0067816772,807931.0067816772
209,2014-09-30,812052.9630293575,742533.1819012836,943186.7356321561,812052.9630293575,812052.9630293575
210,2014-10-31,816312.3178186272,733790.0199074475,929889.0993026303,816312.3178186272,816312.3178186272
211,2014-11-30,820434.2740663073,735671.2137572954,933033.4398781509,820434.2740663073,820434.2740663073
212,2014-12-31,824693.6288555771,734100.5903119819,936258.4376227553,824693.6288555771,824693.6288555771
213,2015-02-28,832800.1428093483,817732.2043546402,1012464.4470580524,832800.1428093483,832800.1428093483
214,2015-03-31,837059.497598618,759716.6622099383,957265.6669285258,837059.497598618,837059.497598618
215,2015-04-30,841181.4538462982,776171.4930465347,967418.4319299721,841181.4538462982,841181.4538462982
216,2015-05-31,845440.8086355679,774742.8258089314,992302.7323355074,845440.8086355679,845440.8086355679
217,2015-06-30,849562.7648832484,765976.7169720982,966388.1222863821,849562.7648832484,849562.7648832484
218,2015-07-31,853822.1196725178,769526.7232094584,968073.3749483763,853822.1196725178,853822.1196725178
219,2015-08-31,858081.4744617874,781321.2530582217,981719.9705827647,858081.4744617874,858081.4744617874
220,2015-09-30,862203.4307094676,787805.143365848,993951.4529061917,862203.4307094677,862203.4307094677
221,2015-10-31,866462.7854987372,790264.2658678151,995477.8920081756,866462.7854987372,866462.7854987372
222,2015-11-30,870584.7417464177,773959.1636613014,980837.2632576288,870584.7417464177,870584.7417464177
223,2015-12-31,874844.0965356875,785419.9240688068,983387.7229599298,874844.0965356875,874844.0965356875
224,2016-02-29,883088.0090310478,749227.2286587594,953906.481299631,883088.0090310478,883088.0090310478
225,2016-04-30,891469.320067998,833875.046767292,1034712.7513050125,891469.320067998,891469.320067998
226,2016-05-31,895728.6748572676,824414.7033270957,1024970.0436938317,895728.6748572676,895728.6748572676
227,2016-06-30,899850.6311049479,815889.768783576,1015581.8898327309,899850.6311049479,899850.6311049479
228,2016-07-01,899988.0296465373,817452.3915112419,1024491.3444375239,899988.0296465373,899988.0296465373
229,2016-07-02,900125.4281881265,836697.6649688338,1035597.4131675436,900125.4281881265,900125.4281881265
