Date,Value
2010-10-31,14.69
2010-11-30,14.65
2010-12-31,14.81
2011-01-31,14.89
2011-02-28,14.75
2011-03-31,14.63
2011-04-30,14.51
2011-05-31,14.39
2011-06-30,14.25
2011-07-31,14.08
2011-08-31,14.02
2011-09-30,13.97
2011-10-31,14.05
2011-11-30,14.09
2011-12-31,14.06
2012-01-31,14.04
2012-02-29,14.02
2012-03-31,13.94
2012-04-30,13.88
2012-05-31,13.74
2012-06-30,13.75
2012-07-31,13.66
2012-08-31,13.66
2012-09-30,13.68
2012-10-31,13.72
2012-11-30,13.87
2012-12-31,13.91
2013-01-31,13.93
2013-02-28,13.9
2013-03-31,13.92
2013-04-30,14.01
2013-05-31,14.05
2013-06-30,14.07
2013-07-31,14.15
2013-08-31,14.18
2013-09-30,14.35
2013-10-31,14.45
2013-11-30,14.56
2013-12-31,14.77
2014-01-31,14.84
2014-02-28,14.92
2014-03-31,15.01
2014-04-30,14.99
2014-05-31,14.95
2014-06-30,14.95
2014-07-31,14.62
2014-08-31,14.43
2014-09-30,14.36
2014-10-31,14.43
2014-11-30,14.46
2014-12-31,14.42
2015-01-31,14.32
2015-02-28,14.38
2015-03-31,14.48
2015-04-30,14.39
2015-05-31,14.28
2015-06-30,14.07
2015-07-31,13.86
2015-08-31,13.86
2015-09-30,13.96
2015-10-31,14.1
2015-11-30,14.24
2015-12-31,14.46
2016-01-31,14.56
2016-02-29,14.62
2016-03-31,14.5
2016-04-30,14.37
2016-05-31,14.37
2016-06-30,14.34
2016-07-31,14.33
2016-08-31,14.35
2016-09-30,14.43
2016-10-31,14.53
2016-11-30,14.63
2016-12-31,14.79
2017-01-31,14.9
2017-02-28,15.0
2017-03-31,15.01
2017-04-30,14.96
2017-05-31,14.95
2017-06-30,14.9
2017-07-31,14.89
2017-08-31,14.92
2017-09-30,15.06
2017-10-31,15.45
2017-11-30,15.59
2017-12-31,15.71
2018-01-31,15.67
2018-02-28,15.69
2018-03-31,15.71
2018-04-30,15.8
2018-05-31,16.08
2018-06-30,16.24
2018-07-31,16.3
2018-08-31,16.33
2018-09-30,16.31
2018-10-31,16.36
2018-11-30,16.45
2018-12-31,16.56
2019-01-31,16.58
2019-02-28,16.54
2019-03-31,16.48
2019-04-30,16.34
