Date,Value
1997-02-28,31.62
1997-03-31,27.63
1997-04-30,27.23
1997-05-31,25.34
1997-06-30,26.95
1997-07-31,23.2
1997-08-31,19.9
1997-09-30,18.18
1997-10-31,14.56
1997-11-30,11.29
1997-12-31,7.5
1998-01-31,10.27
1998-02-28,15.46
1998-03-31,18.68
1998-04-30,23.49
1998-05-31,19.82
1998-06-30,16.75
1998-07-31,15.27
1998-08-31,16.79
1998-09-30,19.55
1998-10-31,19.06
1998-11-30,14.38
1998-12-31,18.17
1999-01-31,15.37
1999-02-28,15.46
1999-03-31,15.93
1999-04-30,13.55
1999-05-31,17.2
1999-06-30,20.63
1999-07-31,26.39
1999-08-31,20.67
1999-09-30,17.41
1999-10-31,18.45
1999-11-30,18.81
1999-12-31,14.61
2000-01-31,9.04
2000-02-29,8.64
2000-03-31,8.11
2000-04-30,7.43
2000-05-31,7.6
2000-06-30,7.62
2000-07-31,6.5
2000-08-31,8.07
2000-09-30,11.86
2000-10-31,15.67
2000-11-30,12.62
2000-12-31,14.0
2001-01-31,14.27
2001-02-28,15.54
2001-03-31,12.35
2001-04-30,13.62
2001-05-31,11.46
2001-06-30,10.86
2001-07-31,9.02
2001-08-31,7.86
2001-09-30,6.88
2001-10-31,4.96
2001-11-30,6.88
2001-12-31,5.61
2002-01-31,4.42
2002-02-28,7.66
2002-03-31,11.09
2002-04-30,11.05
2002-05-31,11.98
2002-06-30,7.56
2002-07-31,6.29
2002-08-31,8.54
2002-09-30,6.15
2002-10-31,4.44
2002-11-30,2.85
2002-12-31,2.05
2003-01-31,1.46
2003-02-28,1.18
2003-03-31,1.38
2003-04-30,0.99
2003-05-31,0.73
2003-06-30,1.01
2003-07-31,1.74
2003-08-31,1.76
2003-09-30,1.66
2003-10-31,1.53
2003-11-30,1.61
2003-12-31,1.59
2004-01-31,1.22
2004-02-29,0.79
2004-03-31,0.43
2004-04-30,0.41
2004-05-31,0.56
2004-06-30,0.49
2004-07-31,0.47
2004-08-31,0.75
2004-09-30,0.47
2004-10-31,0.58
2004-11-30,0.58
2004-12-31,0.58
2005-01-31,0.57
2005-02-28,0.38
2005-03-31,0.66
2005-04-30,0.83
2005-05-31,1.49
2005-06-30,1.74
2005-07-31,1.28
2005-08-31,0.98
2005-09-30,0.51
2005-10-31,0.27
2005-11-30,0.25
2005-12-31,0.22
2006-01-31,0.2
2006-02-28,0.47
2006-03-31,0.85
2006-04-30,1.42
2006-05-31,1.42
2006-06-30,0.63
2006-07-31,0.87
2006-08-31,2.61
2006-09-30,9.5
2006-10-31,16.72
2006-11-30,23.76
2006-12-31,30.17
2007-01-31,36.15
2007-02-28,35.24
2007-03-31,35.83
2007-04-30,37.24
2007-05-31,40.6
2007-06-30,47.45
2007-07-31,50.57
2007-08-31,49.78
2007-09-30,51.11
2007-10-31,53.32
2007-11-30,54.85
2007-12-31,55.44
2008-01-31,55.32
2008-02-29,63.26
2008-03-31,67.57
2008-04-30,75.6
2008-05-31,82.43
2008-06-30,86.21
2008-07-31,90.74
2008-08-31,93.69
2008-09-30,94.3
2008-10-31,95.92
2008-11-30,96.64
2008-12-31,96.56
2009-01-31,95.94
2009-02-28,95.53
2009-03-31,95.39
2009-04-30,95.13
2009-05-31,96.2
2009-06-30,96.83
2009-07-31,95.25
2009-08-31,94.72
2009-09-30,94.99
2009-10-31,92.48
2009-11-30,91.81
2009-12-31,90.88
2010-01-31,86.37
2010-02-28,81.97
2010-03-31,76.14
2010-04-30,69.94
2010-05-31,66.5
2010-06-30,69.19
2010-07-31,73.66
2010-08-31,76.99
2010-09-30,76.1
2010-10-31,80.41
2010-11-30,78.69
2010-12-31,76.91
2011-01-31,72.56
2011-02-28,72.48
2011-03-31,70.42
2011-04-30,65.83
