,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
52,2016-04-30,1288082.6509943956,1223944.7646641012,1505089.1353847964,1288082.6509943956,1288082.6509943956
53,2016-05-01,1288231.393486416,1208846.5869462101,1501327.55086853,1288231.393486416,1288231.393486416
54,2016-05-02,1288380.1359784356,1208783.3895016296,1500366.6867667246,1288380.1359784356,1288380.1359784356
55,2016-05-03,1288528.8784704562,1246473.5244851343,1532736.3945509023,1288528.8784704562,1288528.8784704562
56,2016-05-04,1288677.6209624766,1313506.4701371384,1595530.9121813953,1288677.6209624766,1288677.6209624766
57,2016-05-05,1288826.363454497,1395604.2802521645,1676463.9920433343,1288826.363454497,1288826.363454497
58,2016-05-06,1288975.105946517,1492286.4998715173,1782151.9866404096,1288975.105946517,1288975.105946517
59,2016-05-07,1289123.8484385372,1625468.9054498458,1918649.2320082902,1289123.8484385372,1289123.8484385372
60,2016-05-08,1289272.5909305576,1779734.5908215693,2060099.5083632532,1289272.5909305576,1289272.5909305576
61,2016-05-09,1289421.3334225777,1949955.477185643,2226491.267979828,1289421.3334225777,1289421.3334225777
62,2016-05-10,1289570.075914598,2126636.1565721678,2411256.063841394,1289570.075914598,1289570.075914598
63,2016-05-11,1289718.8184066184,2315939.041582446,2589875.54142874,1289718.8184066184,1289718.8184066184
64,2016-05-12,1289867.5608986386,2496236.5775616434,2777928.6211552247,1289867.5608986386,1289867.5608986386
65,2016-05-13,1290016.3033906587,2674216.4646920254,2959769.580031942,1290016.3033906587,1290016.3033906587
66,2016-05-14,1290165.045882679,2854924.4695092537,3139719.063524442,1290165.045882679,1290165.045882679
67,2016-05-15,1290313.7883746994,3014410.8466579546,3292746.666727949,1290313.7883746994,1290313.7883746994
68,2016-05-16,1290462.5308667195,3166841.845087161,3448485.1855116594,1290462.5308667195,1290462.5308667195
69,2016-05-17,1290611.2733587397,3272277.8314722157,3549036.8379201666,1290611.2733587397,1290611.2733587397
70,2016-05-18,1290760.01585076,3356448.916546652,3640101.7725920286,1290760.01585076,1290760.01585076
71,2016-05-19,1290908.7583427802,3404460.7920771767,3685871.982987109,1290908.7583427802,1290908.7583427802
72,2016-05-20,1291057.5008348005,3420531.2332740626,3705254.6686787745,1291057.5008348005,1291057.5008348005
73,2016-05-21,1291206.243326821,3401296.3387575313,3690945.400191301,1291206.243326821,1291206.243326821
74,2016-05-22,1291354.985818841,3331822.071148242,3628128.8464638954,1291354.985818841,1291354.985818841
75,2016-05-23,1291503.7283108612,3219034.3009670908,3513882.651503799,1291503.7283108612,1291503.7283108612
76,2016-05-24,1291652.4708028815,3074577.346955413,3362766.638220237,1291652.4708028815,1291652.4708028815
77,2016-05-25,1291801.213294902,2877156.4360506004,3180971.929259018,1291801.213294902,1291801.213294902
78,2016-05-26,1291949.955786922,2648008.355414429,2945438.58112409,1291949.955786922,1291949.955786922
79,2016-05-27,1292098.6982789424,2391676.457473259,2677368.847528008,1292098.6982789424,1292098.6982789424
80,2016-05-28,1292247.4407709625,2094270.3294907894,2371455.0624780026,1292247.4407709625,1292247.4407709625
81,2016-05-29,1292396.1832629826,1760418.844442782,2050437.1229853353,1292396.1832629824,1292396.1832629824
82,2016-05-30,1292544.925755003,1433346.4852951327,1699570.6930392836,1292544.925755003,1292544.925755003
83,2016-05-31,1292693.6682470234,1055428.5745355731,1343542.7830347912,1292693.6682470234,1292693.6682470234
84,2016-06-01,1292842.4107390437,702892.79933449,983086.7566855489,1292842.4107390437,1292842.4107390437
85,2016-06-02,1292991.1532310636,327625.98794435844,606582.5563583173,1292991.1532310636,1292991.1532310636
86,2016-06-03,1293139.895723084,-33379.43174785192,252617.96392667937,1293139.895723084,1293139.895723084
87,2016-06-04,1293288.6382151044,-380115.4402811067,-103058.06731387471,1293288.6382151044,1293288.6382151044
88,2016-06-05,1293437.3807071245,-715591.6101135993,-428594.8168658757,1293437.3807071245,1293437.3807071245
89,2016-06-06,1293586.1231991448,-1017525.0381404005,-735571.534342216,1293586.1231991448,1293586.1231991448
90,2016-06-07,1293734.865691165,-1274457.2297783769,-995684.4762587888,1293734.865691165,1293734.865691165
91,2016-06-08,1293883.6081831853,-1513580.0718659044,-1212402.242428803,1293883.6081831853,1293883.6081831853
92,2016-06-09,1294032.3506752055,-1711771.8264602353,-1412962.9285348179,1294032.3506752057,1294032.3506752057
93,2016-06-10,1294181.0931672258,-1843394.7296426573,-1562469.221537169,1294181.0931672258,1294181.0931672258
94,2016-06-11,1294329.8356592462,-1932388.5147721344,-1666051.2897695885,1294329.8356592462,1294329.8356592462
95,2016-06-12,1294478.5781512663,-1998128.632416266,-1715842.2445577877,1294478.5781512663,1294478.5781512663
96,2016-06-13,1294627.3206432865,-2007271.3516057045,-1713052.646940668,1294627.3206432862,1294627.3206432862
97,2016-06-14,1294776.0631353068,-1966286.8898930855,-1681861.7228559994,1294776.0631353068,1294776.0631353068
98,2016-06-15,1294924.805627327,-1882848.9988998272,-1589698.696210131,1294924.805627327,1294924.805627327
99,2016-06-16,1295073.5481193473,-1742321.3645776731,-1455221.010239771,1295073.5481193473,1295073.5481193473
100,2016-06-17,1295222.2906113674,-1589039.0691284956,-1295503.7859080257,1295222.2906113674,1295222.2906113674
101,2016-06-18,1295371.0331033878,-1379731.2377088438,-1081232.4837896968,1295371.0331033878,1295371.0331033878
102,2016-06-19,1295519.775595408,-1166639.4382594433,-875526.1747561756,1295519.775595408,1295519.775595408
103,2016-06-20,1295668.5180874283,-903585.2696422515,-625946.6637440084,1295668.5180874283,1295668.5180874283
104,2016-06-21,1295817.2605794487,-659996.767786819,-371251.6477322951,1295817.2605794487,1295817.2605794487
105,2016-06-22,1295966.0030714688,-388738.277675529,-105156.9995301358,1295966.0030714688,1295966.0030714688
106,2016-06-23,1296114.745563489,-126365.91915391578,168202.143182063,1296114.745563489,1296114.745563489
107,2016-06-24,1296263.4880555093,144911.17186912076,426531.87435502245,1296263.4880555095,1296263.4880555095
108,2016-06-25,1296412.2305475296,380501.9322780104,675238.8569584395,1296412.2305475296,1296412.2305475296
109,2016-06-26,1296560.9730395498,628096.0672892019,923121.756585977,1296560.9730395498,1296560.9730395498
110,2016-06-27,1296709.7155315701,844454.8462602491,1125394.3791718131,1296709.7155315701,1296709.7155315701
111,2016-06-28,1296858.4580235903,1024383.9935992473,1303868.8593192517,1296858.4580235903,1296858.4580235903
112,2016-06-29,1297007.2005156104,1193226.34040478,1483101.6525355405,1297007.2005156104,1297007.2005156104
113,2016-06-30,1297155.9430076308,1310296.8837953736,1602382.9182404259,1297155.9430076308,1297155.9430076308
114,2016-07-01,1297304.6854996511,1404713.5917419384,1687659.9532402847,1297304.6854996511,1297304.6854996511
115,2016-07-02,1297453.4279916713,1457035.600985273,1742629.12092041,1297453.4279916713,1297453.4279916713
116,2016-07-03,1297602.1704836914,1485394.0629326524,1780259.8966451949,1297602.1704836914,1297602.1704836914
117,2016-07-04,1297750.9129757117,1476272.6091622552,1766476.1692633256,1297750.9129757117,1297750.9129757117
118,2016-07-05,1297899.655467732,1435082.5420909736,1724961.4356312542,1297899.6554676266,1297899.6554677815
119,2016-07-06,1298048.3979597522,1380854.5562022966,1671966.5703397314,1298048.3979594596,1298048.397959825
120,2016-07-07,1298197.1404517726,1291153.7962673984,1568482.0980379381,1298197.1404513207,1298197.1404520504
121,2016-07-08,1298345.8829437927,1187899.6722287848,1463815.3630918218,1298345.8829432644,1298345.882945015
122,2016-07-09,1298494.6254358129,1075700.3108650956,1351970.2485240414,1298494.6254352464,1298494.625437316
123,2016-07-10,1298643.3679278332,939335.4326734131,1221490.677291167,1298643.3679271797,1298643.367929556
124,2016-07-11,1298792.1104198536,795423.8943432262,1084472.3971033501,1298792.1104190764,1298792.1104218035
125,2016-07-12,1298940.8529118742,671398.0901352323,956218.8705840495,1298940.85291002,1298940.852914363
126,2016-07-13,1299089.595403894,546430.2281494722,829620.9626892614,1299089.5954014023,1299089.5954068662
127,2016-07-14,1299238.3378959142,435883.3716198607,717908.8902120149,1299238.337893212,1299238.3378999447
128,2016-07-15,1299387.0803879346,336063.1347975177,609120.1574220267,1299387.0803842582,1299387.0803921483
129,2016-07-16,1299535.8228799547,253077.79381535208,530571.29646924,1299535.8228759062,1299535.8228846453
130,2016-07-17,1299684.5653719753,189723.44180214923,464171.13174815266,1299684.5653673636,1299684.5653770843
131,2016-07-18,1299833.3078639952,143428.42720527932,426146.9871725201,1299833.3078585777,1299833.307869215
132,2016-07-19,1299982.0503560153,120648.24717757729,414101.9591749282,1299982.05034864,1299982.0503615867
133,2016-07-20,1300130.7928480357,133873.18890999834,419555.1387916615,1300130.7928396517,1300130.7928551717
134,2016-07-21,1300279.5353400563,165171.9418590754,452489.36313330434,1300279.5353304294,1300279.535347916
135,2016-07-22,1300428.2778320767,219135.66162062166,496925.0127243647,1300428.2778226545,1300428.2778416516
136,2016-07-23,1300577.0203240968,300807.359100094,579182.6769927113,1300577.0203141458,1300577.0203355402
137,2016-07-24,1300725.7628161167,380372.37329123716,677192.4141976815,1300725.7628059927,1300725.7628281408
138,2016-07-25,1300874.5053081373,480780.6035803379,776997.9036893002,1300874.50529677,1300874.5053206708
139,2016-07-26,1301023.2478001572,608204.8944341425,888681.7183772546,1301023.2477884947,1301023.247813173
