,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
169,2014-07-31,900622.3603794172,839753.2741481736,1077257.1419348828,900622.3603794172,900622.3603794172
170,2014-09-30,904650.4240554814,753902.5003170006,983400.0798254405,904650.4240554814,904650.4240554814
171,2014-10-31,906697.472808891,770620.7735619296,989465.8032144499,906697.472808891,906697.472808891
172,2015-03-31,916668.5812529185,834541.6399971707,1067775.361583762,916668.5812529185,916668.5812529185
173,2015-05-31,920696.6449289826,781775.1526160272,1002741.4239020366,920696.6449289826,920696.6449289826
174,2015-07-31,924724.7086050467,896012.9229403451,1120817.4469251742,924724.7086050467,924724.7086050467
175,2015-08-31,926771.7573584563,881984.7357203074,1102118.1165216845,926771.7573584563,926771.7573584563
176,2016-01-31,936874.9334639943,823410.3628926417,1053995.6890859006,936874.9334639943,936874.9334639943
177,2016-03-31,940836.9633093032,809833.9779717613,1042614.4053194098,940836.9633093032,940836.9633093032
178,2016-04-30,942817.9782319575,852855.4461222941,1075745.1579174758,942817.9782319575,942817.9782319575
179,2016-05-31,944865.0269853672,909146.2347401088,1132874.7583690234,944865.0269853673,944865.0269853673
180,2016-06-30,946846.0419080218,877566.5278912731,1101084.9374841584,946846.0419080218,946846.0419080218
181,2016-07-01,946912.0757387769,939417.592622672,1166465.1485624614,946912.0757387769,946912.0757387769
182,2016-07-02,946978.1095695321,1012831.2800780016,1236612.3818370353,946978.1095695321,946978.1095695321
183,2016-07-03,947044.1434002871,1109321.0261165546,1343915.852184082,947044.1434002873,947044.1434002873
184,2016-07-04,947110.1772310423,1222993.7102491152,1437214.4784794105,947110.1772310423,947110.1772310423
185,2016-07-05,947176.2110617975,1319729.5156656778,1547282.6306853963,947176.2110617975,947176.2110617975
186,2016-07-06,947242.2448925526,1449964.1235115891,1669024.8404759178,947242.2448925526,947242.2448925526
187,2016-07-07,947308.2787233079,1553221.8962988784,1775211.4145320156,947308.2787233079,947308.2787233079
188,2016-07-08,947374.3125540628,1665900.7793066616,1894519.8419049513,947374.3125540628,947374.3125540628
189,2016-07-09,947440.3463848181,1775236.5231152014,2011125.6609291914,947440.3463848181,947440.3463848181
190,2016-07-10,947506.3802155734,1894466.0850233468,2122889.7465576096,947506.3802155734,947506.3802155734
191,2016-07-11,947572.4140463284,1980555.7296025737,2215165.8544690325,947572.4140463284,947572.4140463284
192,2016-07-12,947638.4478770836,2071604.1450242894,2297442.6771337,947638.4478770836,947638.4478770836
193,2016-07-13,947704.4817078387,2138902.753057438,2363039.861523528,947704.4817078387,947704.4817078387
194,2016-07-14,947770.5155385939,2190845.892986475,2416024.4391517993,947770.5155385939,947770.5155385939
195,2016-07-15,947836.549369349,2226557.4947538003,2459384.426056572,947836.549369349,947836.549369349
196,2016-07-16,947902.5832001042,2245672.4868310723,2476210.7919858834,947902.5832001042,947902.5832001042
197,2016-07-17,947968.6170308592,2243911.7327646553,2470126.9938505953,947968.6170308592,947968.6170308592
198,2016-07-18,948034.6508616144,2220699.153871361,2448374.789661498,948034.6508616144,948034.6508616144
199,2016-07-19,948100.6846923695,2171224.0294787134,2408461.787588445,948100.6846923695,948100.6846923695
200,2016-07-20,948166.7185231247,2113256.2066293014,2344467.872291195,948166.7185231247,948166.7185231247
201,2016-07-21,948232.7523538799,2032218.323046376,2261522.7352516176,948232.7523538799,948232.7523538799
202,2016-07-22,948298.7861846349,1936187.6703547458,2164139.9652854507,948298.7861846349,948298.7861846349
203,2016-07-23,948364.8200153902,1838152.1971827075,2060282.253447472,948364.8200153902,948364.8200153902
204,2016-07-24,948430.8538461453,1724252.3644976052,1942658.454784339,948430.8538461453,948430.8538461453
205,2016-07-25,948496.8876769005,1603918.4497127072,1823301.4838136898,948496.8876769005,948496.8876769005
206,2016-07-26,948562.9215076556,1464568.4845748716,1684492.0116174938,948562.9215076556,948562.9215076556
