,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
205,2014-06-30,706699.7399647911,590202.2839304594,841444.5161637663,706699.7399647911,706699.7399647911
206,2014-07-31,707338.1526761377,587552.0663204608,819870.8657574295,707338.1526761379,707338.1526761379
207,2014-08-31,707976.5653874844,542972.884894744,802433.1180217409,707976.5653874844,707976.5653874844
208,2014-09-30,708594.3841404007,567705.2282412832,813199.8004765845,708594.3841404007,708594.3841404007
209,2014-10-31,709232.7968517473,567957.746300832,823334.082026512,709232.7968517473,709232.7968517473
210,2014-11-30,709850.6156046635,591244.8244702512,826091.0563598571,709850.6156046635,709850.6156046635
211,2014-12-31,710489.0283160101,595115.5131317351,843626.0682729444,710489.0283160101,710489.0283160101
212,2015-03-31,712342.4845747587,550395.8996846539,810895.8789436072,712342.4845747587,712342.4845747587
213,2015-04-30,712960.3033276749,616712.9082253581,868400.8344465079,712960.3033276749,712960.3033276749
214,2015-05-31,713598.7160390215,624848.5944870885,873209.4939991388,713598.7160390215,713598.7160390215
215,2015-06-30,714216.5347919377,588969.0952542411,859311.7547987765,714216.5347919377,714216.5347919377
216,2015-07-31,714854.9475032844,588938.8601673025,838191.1544615377,714854.9475032844,714854.9475032844
217,2015-08-31,715493.3602146311,550743.9687543138,800818.5827125999,715493.3602146311,715493.3602146311
218,2015-09-30,716111.1789675473,567939.2823738555,824479.5754852584,716111.1789675473,716111.1789675473
219,2015-10-31,716749.591678894,575741.4432013832,820789.7427462577,716749.591678894,716749.591678894
220,2015-12-31,718005.823143157,590206.9059066518,846231.0296582382,718005.823143157,718005.823143157
221,2016-03-31,719879.873360336,568001.8382399102,802687.6710374169,719879.8733603358,719879.8733603358
222,2016-04-30,720497.692113252,616663.8982607706,872122.5666053308,720497.692113252,720497.692113252
223,2016-05-31,721136.1048245988,623925.4346561707,874840.5264448246,721136.1048245988,721136.1048245988
224,2016-06-01,721156.6987830292,615097.3600256548,871101.5241218075,721156.6987830291,721156.6987830291
225,2016-06-02,721177.2927414598,600755.3642484925,858452.0152657796,721177.2927414598,721177.2927414598
226,2016-06-03,721197.8866998904,590013.4411838152,846532.712299087,721197.8866998904,721197.8866998904
227,2016-06-04,721218.4806583208,582295.2635951141,840112.1858549026,721218.4806583208,721218.4806583208
228,2016-06-05,721239.0746167514,556458.4704739541,820313.3345189356,721239.0746167514,721239.0746167514
229,2016-06-06,721259.668575182,551119.7255689582,809100.128017688,721259.668575182,721259.668575182
230,2016-06-07,721280.2625336125,550164.890745664,806310.8707237727,721280.2625336125,721280.2625336125
231,2016-06-08,721300.856492043,536306.010184606,789756.776152093,721300.856492043,721300.856492043
232,2016-06-09,721321.4504504736,524479.8257772832,771174.3843474593,721321.4504504736,721321.4504504736
233,2016-06-10,721342.0444089042,520609.96027577296,764822.9741726264,721342.0444089042,721342.0444089042
234,2016-06-11,721362.6383673347,509255.7249398788,760171.2082524222,721362.6383673347,721362.6383673347
235,2016-06-12,721383.2323257652,508751.1628169021,759363.4166268955,721383.2323257652,721383.2323257652
236,2016-06-13,721403.8262841958,502102.8471211102,758049.0518137924,721403.8262841958,721403.8262841958
237,2016-06-14,721424.4202426262,504458.2248077251,754624.2716159319,721424.4202426262,721424.4202426262
238,2016-06-15,721445.0142010568,497851.4163045322,747171.0520250591,721445.0142010568,721445.0142010568
239,2016-06-16,721465.6081594874,495700.133282074,747140.6487759701,721465.6081594874,721465.6081594874
