,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
174,2014-07-31,829923.9050664125,601797.2482286274,1031207.2829549536,829923.9050664125,829923.9050664125
175,2014-08-31,831709.9517966624,594306.9965251737,1022158.8739393638,831709.9517966624,831709.9517966624
176,2014-10-31,835224.4308465092,571982.9024067214,1036117.1668064556,835224.4308465092,835224.4308465092
177,2014-12-31,838738.9098963556,618692.4589861402,1055078.5666635025,838738.9098963556,838738.9098963556
178,2015-02-28,842138.1601248957,738902.0649681805,1185901.2106227214,842138.1601248957,842138.1601248957
179,2015-03-31,843924.2068551457,711818.1170458832,1131304.4324367365,843924.2068551457,843924.2068551457
180,2015-04-30,845652.6391747423,644486.8970131581,1080157.6568658408,845652.6391747424,845652.6391747424
181,2015-05-31,847438.6859049922,609473.9197788395,1047324.0775431341,847438.6859049922,847438.6859049922
182,2015-06-30,849167.118224589,643538.4066880299,1073264.441168937,849167.118224589,849167.118224589
183,2015-07-31,850953.1649548389,604937.9540481693,1045940.6177526802,850953.1649548388,850953.1649548388
184,2015-08-31,852739.2116850888,616183.1138035322,1039070.8079428506,852739.2116850888,852739.2116850888
185,2015-09-30,854467.6440046853,630522.7283178056,1067677.7970356895,854467.6440046853,854467.6440046853
186,2015-10-31,856253.6907349352,601938.7389927631,1033099.26032242,856253.6907349352,856253.6907349352
187,2015-12-31,859768.169784782,614917.0182100816,1062741.7926256328,859768.169784782,859768.169784782
188,2016-01-31,861554.2165150319,610725.7085874105,1032696.6650807047,861554.2165150319,861554.2165150319
189,2016-03-31,865011.0811542253,713192.4984481507,1149427.8871211924,865011.0811542253,865011.0811542253
190,2016-04-30,866739.5134738219,664267.3975037836,1101318.7491163388,866739.5134738219,866739.5134738219
191,2016-05-31,868525.5602040718,636645.8358276107,1096512.1407502973,868525.5602040718,868525.5602040718
192,2016-06-30,870253.9925236685,645455.2838575039,1088954.1334314973,870253.9925236685,870253.9925236685
193,2016-07-01,870311.6069343218,654932.9993535792,1087314.0544571567,870311.6069343218,870311.6069343218
194,2016-07-02,870369.2213449749,669801.6883970625,1096932.9723107254,870369.221344975,870369.221344975
195,2016-07-03,870426.8357556282,666670.0619667721,1089516.1904138653,870426.8357556282,870426.8357556282
196,2016-07-04,870484.4501662814,653980.6769686204,1105946.0583701024,870484.4501662814,870484.4501662814
197,2016-07-05,870542.0645769347,660884.0670214877,1090511.3117136722,870542.0645769347,870542.0645769347
198,2016-07-06,870599.6789875878,658913.3608631676,1084090.0115682075,870599.6789875878,870599.6789875878
199,2016-07-07,870657.293398241,660129.915298116,1112547.4836725567,870657.293398241,870657.293398241
200,2016-07-08,870714.9078088943,653647.3922321561,1088924.379181813,870714.9078088943,870714.9078088943
201,2016-07-09,870772.5222195474,662790.2767608211,1111574.1461872975,870772.5222195474,870772.5222195474
202,2016-07-10,870830.1366302008,669393.5730693323,1115047.5363170933,870830.1366302008,870830.1366302008
203,2016-07-11,870887.7510408538,669377.9772465165,1113610.1206913448,870887.7510408538,870887.7510408538
204,2016-07-12,870945.3654515072,666908.8937394164,1101822.2574922456,870945.3654515072,870945.3654515072
205,2016-07-13,871002.9798621605,660945.2463864319,1100335.4457223448,871002.9798621605,871002.9798621605
206,2016-07-14,871060.5942728135,662801.8547997709,1103211.6481374102,871060.5942728135,871060.5942728135
207,2016-07-15,871118.2086834669,673873.1349266928,1103931.5405536445,871118.2086834669,871118.2086834669
208,2016-07-16,871175.8230941201,664676.8433506596,1118920.9608325167,871175.8230941201,871175.8230941201
209,2016-07-17,871233.4375047733,657905.2577314917,1093986.3518271074,871233.4375047733,871233.4375047733
210,2016-07-18,871291.0519154265,657347.3015153906,1090819.9237488923,871291.0519154265,871291.0519154265
211,2016-07-19,871348.6663260798,661798.7909264651,1086405.9183641798,871348.6663260798,871348.6663260798
212,2016-07-20,871406.2807367329,637433.3887711386,1092446.8639882556,871406.2807367329,871406.2807367329
