,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
188,2014-07-31,294151.8967204175,218602.00947864633,373359.3463801114,294151.8967204175,294151.8967204175
189,2014-08-31,294000.9583025465,222574.99616773304,372285.5017947342,294000.9583025465,294000.9583025465
190,2014-09-30,293854.88886589726,215301.29113325808,368691.50998964324,293854.88886589726,293854.88886589726
191,2014-10-31,293703.9504480263,218700.435854892,370715.5266065509,293703.9504480263,293703.9504480263
192,2014-12-31,293406.942593506,215103.37169147353,369127.1068148404,293406.942593506,293406.942593506
193,2015-03-31,292968.7342835581,232189.92535653088,377317.3957659936,292968.7342835581,292968.7342835581
194,2015-04-30,292822.6648469088,217466.042743896,374098.0430928664,292822.6648469088,292822.6648469088
195,2015-05-31,292671.72642903787,207949.4962403469,363091.9339539028,292671.72642903787,292671.72642903787
196,2015-06-30,292525.65699238854,215470.81845138106,367078.4769348483,292525.65699238854,292525.65699238854
197,2015-07-31,292374.7185745176,217112.09832812054,363128.85267854703,292374.7185745176,292374.7185745176
198,2015-08-31,292223.7801566467,222040.89631543512,371824.10154848744,292223.7801566467,292223.7801566467
199,2015-09-30,292077.71071999735,211085.26594822033,363189.71150968387,292077.71071999735,292077.71071999735
200,2015-10-31,291926.7723021264,220772.8322496677,375694.1181134766,291926.7723021264,291926.7723021264
201,2015-11-30,291780.70286547707,210641.38708504624,364403.2421166101,291780.70286547707,291780.70286547707
202,2015-12-31,291629.76444760617,216636.83490341483,368419.37065108947,291629.76444760617,291629.76444760617
203,2016-02-29,291337.6255743075,215787.1932778929,370284.0736498255,291337.6255743075,291337.6255743075
204,2016-03-31,291186.68715643656,215078.35855210235,367069.9257826407,291186.68715643656,291186.68715643656
205,2016-04-30,291040.6177197873,214443.90657669218,371348.4151046495,291040.6177197873,291040.6177197873
206,2016-05-31,290889.6793019163,205438.00774234213,368715.9508980945,290889.6793019163,290889.6793019163
207,2016-06-30,290743.609865267,222327.9314912252,382957.9318586803,290743.609865267,290743.609865267
208,2016-07-01,290738.7408840454,235808.65263741318,389438.4483408054,290738.7408840454,290738.7408840454
