,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
182,2014-06-30,1000452.6630048444,887426.8475199969,1124825.7871767976,1000452.6630048444,1000452.6630048444
183,2014-10-31,1011957.8965806575,870904.1553230627,1108832.861692529,1011957.8965806575,1011957.8965806575
184,2015-03-31,1026082.2077184442,915513.959583411,1140992.3038791062,1026082.2077184442,1026082.2077184442
185,2015-04-30,1028888.3622491302,928587.9856481536,1174855.008323806,1028888.3622491302,1028888.3622491302
186,2015-07-31,1037493.9028099009,943748.5833421885,1177232.4699518443,1037493.9028099009,1037493.9028099009
187,2015-08-31,1040393.5958249433,977676.5394051928,1214483.650558576,1040393.5958249433,1040393.5958249433
188,2015-09-30,1043199.7503556293,981496.836591223,1214429.7582175317,1043199.7503556293,1043199.7503556293
189,2016-04-30,1063123.4475235005,990762.1323415607,1228830.4687517907,1063123.4475235005,1063123.4475235005
190,2016-05-31,1066023.1405385428,1019608.0840431197,1258461.9356374433,1066023.1405385428,1066023.1405385428
191,2016-06-01,1066116.6790228991,1079405.6510495362,1321791.5037998774,1066116.6790228991,1066116.6790228991
192,2016-06-02,1066210.2175072553,1150943.2692066368,1382380.7018036651,1066210.2175072553,1066210.2175072553
193,2016-06-03,1066303.7559916114,1203803.5671960616,1448003.2880194918,1066303.7559916114,1066303.7559916114
194,2016-06-04,1066397.2944759675,1240974.7358018698,1477077.2223739985,1066397.2944759675,1066397.2944759675
195,2016-06-05,1066490.832960324,1282996.5066403057,1518197.0279235416,1066490.832960324,1066490.832960324
196,2016-06-06,1066584.37144468,1315815.8506683689,1557355.943797865,1066584.37144468,1066584.37144468
197,2016-06-07,1066677.9099290362,1327700.898862671,1582509.6383210467,1066677.9099290362,1066677.9099290362
198,2016-06-08,1066771.4484133923,1351698.9154151576,1590883.164932839,1066771.4484133923,1066771.4484133923
199,2016-06-09,1066864.9868977487,1348474.4163325035,1581727.7164454758,1066864.9868977487,1066864.9868977487
200,2016-06-10,1066958.525382105,1338597.0386601156,1585950.6377258094,1066958.525382105,1066958.525382105
201,2016-06-11,1067052.063866461,1325792.5527001503,1554000.727127411,1067052.063866461,1067052.063866461
202,2016-06-12,1067145.6023508173,1302274.1940241084,1537072.869222025,1067145.6023508173,1067145.6023508173
203,2016-06-13,1067239.1408351734,1267116.7809933256,1504859.8518209613,1067239.1408351734,1067239.1408351734
204,2016-06-14,1067332.6793195296,1241378.2045106858,1466191.9146084667,1067332.6793195296,1067332.6793195296
205,2016-06-15,1067426.2178038857,1194719.224396801,1427822.9898414612,1067426.2178038857,1067426.2178038857
206,2016-06-16,1067519.756288242,1148809.484144405,1390822.066824279,1067519.756288242,1067519.756288242
207,2016-06-17,1067613.2947725982,1099523.701606736,1335074.871628117,1067613.2947725982,1067613.2947725982
208,2016-06-18,1067706.8332569546,1055917.3787099607,1295414.0533679167,1067706.8332569546,1067706.8332569546
209,2016-06-19,1067800.3717413107,1019015.8265560751,1262538.1972034925,1067800.3717413107,1067800.3717413107
210,2016-06-20,1067893.910225667,990727.7154643598,1228371.414241309,1067893.910225667,1067893.910225667
211,2016-06-21,1067987.4487100232,957559.7858534742,1195582.1021615008,1067987.4487100232,1067987.4487100232
212,2016-06-22,1068080.9871943793,935414.6204153111,1174510.286682263,1068080.9871943793,1068080.9871943793
213,2016-06-23,1068174.5256787355,908042.8055247403,1146135.348371859,1068174.5256787355,1068174.5256787355
214,2016-06-24,1068268.0641630916,897450.67105685,1131426.9328605097,1068268.0641630916,1068268.0641630916
215,2016-06-25,1068361.6026474477,887363.2478293581,1130363.7467922538,1068361.6026474477,1068361.6026474477
216,2016-06-26,1068455.141131804,897558.4348526398,1127771.998723742,1068455.141131804,1068455.141131804
217,2016-06-27,1068548.67961616,908930.3688312415,1148476.0247063478,1068548.67961616,1068548.67961616
218,2016-06-28,1068642.2181005164,914518.8051248264,1146329.4858676477,1068642.2181005164,1068642.2181005164
219,2016-06-29,1068735.7565848727,941597.4391197048,1179910.253197525,1068735.7565848727,1068735.7565848727
220,2016-06-30,1068829.2950692289,972858.2045950365,1207791.9737290295,1068829.2950692289,1068829.2950692289
221,2016-07-01,1068922.8335535852,1005064.7217084911,1242213.332417223,1068922.8335535852,1068922.8335535852
222,2016-07-02,1069016.3720379414,1050201.7162130235,1274862.2736296013,1069016.3720379414,1069016.3720379414
223,2016-07-03,1069109.9105222975,1080033.700625607,1323690.991837004,1069109.9105222975,1069109.9105222975
224,2016-07-04,1069203.4490066539,1127567.2321024498,1378016.1788451443,1069203.4490066539,1069203.4490066539
225,2016-07-05,1069296.98749101,1174982.4496347215,1415548.0132127618,1069296.98749101,1069296.98749101
226,2016-07-06,1069390.5259753661,1215191.8425005767,1448657.0058466224,1069390.5259753661,1069390.5259753661
227,2016-07-07,1069484.0644597223,1259575.765124382,1482143.0826816584,1069484.0644597223,1069484.0644597223
228,2016-07-08,1069577.6029440786,1286805.365417263,1516157.3542338167,1069577.6029440786,1069577.6029440786
229,2016-07-09,1069671.1414284348,1323527.493996753,1556959.689405327,1069671.1414284348,1069671.1414284348
230,2016-07-10,1069764.679912791,1344535.3094675315,1582990.7899747496,1069764.679912791,1069764.679912791
231,2016-07-11,1069858.218397147,1369258.6685303436,1599961.585681342,1069858.218397147,1069858.218397147
232,2016-07-12,1069951.7568815032,1367111.5152905537,1614939.8827882118,1069951.7568815032,1069951.7568815032
233,2016-07-13,1070045.2953658595,1382199.6998313111,1624989.8236355959,1070045.2953658595,1070045.2953658595
