,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
208,2014-06-30,895824.4180357435,824512.3223578855,1020901.1936608461,895824.4180357435,895824.4180357435
209,2014-07-31,900634.8885923848,827710.6283838471,1023291.1522782504,900634.8885923848,900634.8885923848
210,2014-10-31,914911.12379274,835174.1306096367,1039826.597180182,914911.12379274,914911.12379274
211,2014-11-30,919566.4178798123,819596.3004257904,1023685.5388843901,919566.4178798123,919566.4178798123
212,2014-12-31,924376.8884364538,826333.8852981698,1033060.4109202819,924376.8884364539,924376.8884364539
213,2015-01-31,929187.3589930952,820309.37061027,1034444.6930268274,929187.3589930952,929187.3589930952
214,2015-03-31,938342.7706976708,836532.5389835252,1031629.6408775401,938342.7706976708,938342.7706976708
215,2015-04-30,942998.0647847432,816586.7749200414,1005937.8222501824,942998.0647847434,942998.0647847434
216,2015-05-31,947808.5353413846,856268.949121442,1056576.5147991264,947808.5353413846,947808.5353413846
217,2015-07-31,957274.2999850983,883985.0814115658,1079431.3853479642,957274.2999850983,957274.2999850983
218,2015-08-31,962084.7705417398,872378.2013371886,1057639.0830611624,962084.7705417398,962084.7705417398
219,2015-09-30,966740.064628812,871843.408281428,1071596.5554667606,966740.064628812,966740.064628812
220,2015-10-31,971550.5351854535,896486.5192196374,1101603.3868645339,971550.5351854535,971550.5351854535
221,2015-11-30,976205.8292725257,892544.5962999152,1091941.6712370852,976205.8292725257,976205.8292725257
222,2015-12-31,981016.2998291672,883134.4157600305,1079867.0727562408,981016.2998291672,981016.2998291672
223,2016-01-31,985826.7703858087,882031.4362889113,1080262.242982407,985826.7703858088,985826.7703858088
224,2016-03-31,995137.3585599534,923687.9140258655,1125589.34562385,995137.3585599535,995137.3585599535
225,2016-04-30,999792.6526470258,904801.7639683202,1108794.6122108083,999792.6526470258,999792.6526470258
226,2016-06-30,1009258.4172907395,906221.8350796708,1104111.929687867,1009258.4172907395,1009258.4172907395
227,2016-07-01,1009413.5937603086,842074.8513367705,1044016.4510824489,1009413.5937603086,1009413.5937603086
228,2016-07-02,1009568.7702298777,787827.9880638063,990905.3825308146,1009568.7702298777,1009568.7702298777
229,2016-07-03,1009723.9466994468,724591.3245164755,931267.5468904207,1009723.9466994468,1009723.9466994468
230,2016-07-04,1009879.1231690159,674824.1771005684,868618.5978619171,1009879.1231690159,1009879.1231690159
231,2016-07-05,1010034.2996385847,627051.4148423985,818306.0977363815,1010034.2996385847,1010034.2996385847
232,2016-07-06,1010189.4761081539,573380.7181323526,770223.3019236487,1010189.4761081539,1010189.4761081539
233,2016-07-07,1010344.652577723,546064.5080956795,738720.2033740476,1010344.652577723,1010344.652577723
234,2016-07-08,1010499.829047292,507133.50906157633,703150.0123561418,1010499.829047292,1010499.829047292
235,2016-07-09,1010655.0055168612,488613.1642601683,681616.6329060305,1010655.0055168612,1010655.0055168612
236,2016-07-10,1010810.1819864303,480768.52377937746,671894.9355848036,1010810.1819864303,1010810.1819864303
237,2016-07-11,1010965.3584559993,467360.17842180334,663055.1644714423,1010965.3584559993,1010965.3584559993
238,2016-07-12,1011120.5349255685,474619.5166464359,670403.5858941104,1011120.5349255685,1011120.5349255685
239,2016-07-13,1011275.7113951376,482298.80896597606,686095.7960904917,1011275.7113951376,1011275.7113951376
240,2016-07-14,1011430.8878647065,504827.43837712234,695161.4836943026,1011430.8878647065,1011430.8878647065
241,2016-07-15,1011586.0643342757,527601.6577357433,729653.8812551128,1011586.0643342757,1011586.0643342757
242,2016-07-16,1011741.2408038449,550573.5205057684,755493.9596399739,1011741.2408038448,1011741.2408038448
243,2016-07-17,1011896.4172734137,602159.8409648739,791248.1942933162,1011896.4172734137,1011896.4172734137
244,2016-07-18,1012051.593742983,633472.2189795059,828724.8819738519,1012051.593742983,1012051.593742983
245,2016-07-19,1012206.7702125519,670823.4326589124,873737.3159258241,1012206.7702125519,1012206.7702125519
246,2016-07-20,1012361.946682121,721125.4083871924,915639.6573102362,1012361.946682121,1012361.946682121
247,2016-07-21,1012517.1231516902,758860.104211917,957965.4408705594,1012517.1231516902,1012517.1231516902
248,2016-07-22,1012672.2996212591,803937.272251335,1001215.9640210684,1012672.2996212591,1012672.2996212591
249,2016-07-23,1012827.4760908282,840196.2392831184,1035786.0338391255,1012827.4760908282,1012827.4760908282
250,2016-07-24,1012982.6525603973,874080.6108260803,1066938.3189077755,1012982.6525603973,1012982.6525603973
251,2016-07-25,1013137.8290299664,908309.6991491694,1099593.1680488887,1013137.8290299664,1013137.8290299664
252,2016-07-26,1013293.0054995355,923957.6873599336,1125237.735705091,1013293.0054995355,1013293.0054995355
253,2016-07-27,1013448.1819691047,931227.3330365036,1134863.6026716542,1013448.1819691047,1013448.1819691047
254,2016-07-28,1013603.3584386737,943445.3373625524,1147501.4231498644,1013603.3584386737,1013603.3584386737
255,2016-07-29,1013758.5349082428,949920.9931385496,1146803.656404279,1013758.5349082428,1013758.5349082428
256,2016-07-30,1013913.711377812,937887.3617761619,1133863.9347974358,1013913.711377812,1013913.711377812
257,2016-07-31,1014068.8878473807,919633.211304678,1120287.1447636695,1014068.8878473807,1014068.8878473807
258,2016-08-01,1014224.0643169499,897298.6315884835,1100985.4802870594,1014224.0643169499,1014224.0643169499
259,2016-08-02,1014379.240786519,878742.415269525,1074792.140985252,1014379.240786519,1014379.240786519
260,2016-08-03,1014534.4172560881,836821.0896564015,1034186.0200757635,1014534.4172560882,1014534.4172560882
261,2016-08-04,1014689.5937256572,798009.4057079273,999332.9236321707,1014689.5937256572,1014689.5937256572
262,2016-08-05,1014844.7701952263,757651.1982989004,949783.6526140609,1014844.7701952263,1014844.7701952263
263,2016-08-06,1014999.9466647954,708542.4329750617,908977.095917899,1014999.9466647954,1014999.9466647954
264,2016-08-07,1015155.1231343645,652346.6735359568,860391.9067394171,1015155.1231343645,1015155.1231343645
265,2016-08-08,1015310.2996039337,616922.0087360083,811445.7318988079,1015310.2996039337,1015310.2996039337
266,2016-08-09,1015465.4760735024,559718.2117674727,759848.1105631733,1015465.4760735024,1015465.4760735024
267,2016-08-10,1015620.6525430717,509114.7190964783,715706.1835214539,1015620.6525430717,1015620.6525430717
268,2016-08-11,1015775.829012641,465838.24309746316,668175.214901463,1015775.829012641,1015775.829012641
269,2016-08-12,1015931.0054822097,437957.4712884272,632759.8706194129,1015931.0054822097,1015931.0054822097
270,2016-08-13,1016086.1819517789,402746.27441907604,598447.0565055988,1016086.1819517789,1016086.1819517789
271,2016-08-14,1016241.358421348,384041.6325178993,583785.9520785621,1016241.358421348,1016241.358421348
272,2016-08-15,1016396.534890917,352264.1120252022,554292.7789939025,1016396.534890917,1016396.534890917
273,2016-08-16,1016551.7113604862,348147.6124621531,547001.17443967,1016551.7113604862,1016551.7113604862
274,2016-08-17,1016706.8878300553,341415.35570817767,543350.487468917,1016706.8878300553,1016706.8878300553
275,2016-08-18,1016862.0642996242,358722.97032079153,549956.1920865569,1016862.0642996242,1016862.0642996242
276,2016-08-19,1017017.2407691934,365442.1014528669,566666.1946205634,1017017.2407691934,1017017.2407691934
277,2016-08-20,1017172.4172387624,394762.2396416735,596290.6393770315,1017172.4172387624,1017172.4172387624
278,2016-08-21,1017327.5937083315,426096.8800305231,618654.4786153656,1017327.5937083315,1017327.5937083315
279,2016-08-22,1017482.7701779007,457862.7589602009,660064.0449547021,1017482.7701779007,1017482.7701779007
280,2016-08-23,1017637.9466474697,511727.2976754742,706676.1707263363,1017637.9466474697,1017637.9466474697
281,2016-08-24,1017793.1231170387,555559.2718856828,758829.1782148124,1017793.1231170387,1017793.1231170387
282,2016-08-25,1017948.299586608,601933.788060172,811436.0555441593,1017948.299586608,1017948.299586608
283,2016-08-26,1018103.4760561768,673068.0808463579,868327.6257686325,1018103.4760561767,1018103.4760561767
284,2016-08-27,1018258.6525257459,725700.7773332621,925564.2869338923,1018258.6525257459,1018258.6525257459
285,2016-08-28,1018413.8289953151,792426.67953868,995367.8802379953,1018413.8289953151,1018413.8289953151
286,2016-08-29,1018569.0054648841,847285.8271378191,1047161.4285309187,1018569.0054648842,1018569.0054648842
287,2016-08-30,1018724.1819344532,899489.2384099823,1090683.7995246015,1018724.1819344532,1018724.1819344532
288,2016-08-31,1018879.3584040224,957183.6171150008,1152051.2747418324,1018879.3584040224,1018879.3584040224
289,2016-09-01,1019034.5348735914,1008956.9440855192,1194191.9805443808,1019034.5348735914,1019034.5348735914
290,2016-09-02,1019189.7113431605,1050685.5412901689,1244625.523374308,1019189.7113431605,1019189.7113431605
291,2016-09-03,1019344.8878127297,1086061.4461788614,1292771.6204535079,1019344.8878127297,1019344.8878127297
292,2016-09-04,1019500.0642822986,1114320.7207795775,1317125.4285888856,1019500.0642822986,1019500.0642822986
293,2016-09-05,1019655.2407518676,1140719.0632071968,1344025.2075035395,1019655.2407518676,1019655.2407518676
294,2016-09-06,1019810.417221437,1162246.3529886168,1361935.6061444117,1019810.417221437,1019810.4737399663
