,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
170,2014-07-31,1211875.3132690375,1078039.7967089356,1368085.5000605204,1211875.3132690375,1211875.3132690375
171,2014-10-31,1219341.4313348725,1055073.834762585,1340127.9866537952,1219341.4313348725,1219341.4313348725
172,2014-12-31,1224291.79222635,1059762.2734203802,1334898.2726825806,1224291.79222635,1224291.79222635
173,2015-05-31,1236545.9642691878,1141593.8261100783,1436588.0453110274,1236545.9642691878,1236545.9642691878
174,2015-07-31,1241496.3251606654,1128760.7884089425,1423914.8042095935,1241496.3251606654,1241496.3251606654
175,2015-08-31,1244012.0823350227,1086182.9716633025,1366290.1843374772,1244012.0823350227,1244012.0823350227
176,2015-10-31,1248962.4432265004,1083813.1622883014,1361487.5326317078,1248962.4432265004,1248962.4432265004
177,2015-11-30,1251397.0469436205,1077509.2053820626,1354526.4705403408,1251397.0469436205,1251397.0469436205
178,2015-12-31,1253912.8041179779,1062271.973165634,1361055.4153280184,1253912.8041179779,1253912.8041179779
179,2016-03-31,1261297.7687265757,1097479.3877031114,1386915.4934181261,1261297.7687265757,1261297.7687265757
180,2016-04-30,1263732.3724436956,1123943.9348690105,1423323.3183919014,1263732.3724436956,1263732.3724436956
181,2016-05-31,1266248.129618053,1131960.887105655,1426115.3503088548,1266248.129618053,1266248.129618053
182,2016-06-30,1268682.7333351732,1137045.8300894517,1417987.8616199628,1268682.7333351732,1268682.7333351732
183,2016-07-01,1268763.8867924106,1138442.5418410264,1438201.9576518529,1268763.8867924106,1268763.8867924106
184,2016-07-02,1268845.0402496478,1155671.7960931691,1452979.6498143615,1268845.0402496478,1268845.0402496478
185,2016-07-03,1268926.1937068852,1186300.7082260284,1479527.0167164293,1268926.1937068852,1268926.1937068852
186,2016-07-04,1269007.3471641226,1208724.7410049487,1494768.4594523676,1269007.3471641226,1269007.3471641226
187,2016-07-05,1269088.5006213598,1236687.5973306876,1533090.3395324564,1269088.5006213598,1269088.5006213598
188,2016-07-06,1269169.6540785972,1265650.2244170057,1559903.7803410534,1269169.6540785972,1269169.6540785972
189,2016-07-07,1269250.8075358346,1298376.727718443,1582066.3293286916,1269250.8075358346,1269250.8075358346
190,2016-07-08,1269331.9609930718,1332721.1224098613,1620508.8007233413,1269331.9609930718,1269331.9609930718
191,2016-07-09,1269413.1144503092,1373866.0508252599,1660234.656229543,1269413.1144503092,1269413.1144503092
192,2016-07-10,1269494.2679075464,1412679.8244443752,1698119.1998800049,1269494.2679075464,1269494.2679075464
193,2016-07-11,1269575.4213647838,1453331.1664924738,1730542.7300659707,1269575.4213647838,1269575.4213647838
194,2016-07-12,1269656.5748220212,1471981.0345878801,1766769.632233411,1269656.5748220212,1269656.5748220212
195,2016-07-13,1269737.7282792586,1500686.5379103008,1791160.7816026579,1269737.7282792586,1269737.7282792586
196,2016-07-14,1269818.8817364958,1535746.0551540651,1828327.8578780366,1269818.8817364958,1269818.8817364958
197,2016-07-15,1269900.0351937332,1561120.2585309444,1843467.1291246184,1269900.0351937332,1269900.0351937332
198,2016-07-16,1269981.1886509706,1578026.6694628932,1859953.716233385,1269981.1886509703,1269981.1886509703
199,2016-07-17,1270062.3421082078,1589290.3803877858,1887535.9450238175,1270062.3421082078,1270062.3421082078
200,2016-07-18,1270143.4955654452,1605581.0640343726,1887272.343801687,1270143.4955654452,1270143.4955654452
201,2016-07-19,1270224.6490226823,1606301.5914233834,1895974.117524922,1270224.6490226823,1270224.6490226823
202,2016-07-20,1270305.8024799197,1587321.683943998,1893037.7710395022,1270305.8024799197,1270305.8024799197
203,2016-07-21,1270386.9559371574,1585814.4977214742,1867871.5495074177,1270386.9559371574,1270386.9559371574
204,2016-07-22,1270468.1093943943,1565456.1433511402,1857764.2866828851,1270468.1093943943,1270468.1093943943
205,2016-07-23,1270549.262851632,1527953.2502923734,1821028.7266730417,1270549.262851632,1270549.262851632
206,2016-07-24,1270630.4163088694,1508830.7365822482,1778648.8263145387,1270630.4163088694,1270630.4163088694
207,2016-07-25,1270711.5697661065,1457306.5653263242,1742432.1475469954,1270711.5697661065,1270711.5697661065
208,2016-07-26,1270792.723223344,1410556.8711530434,1690139.7858168723,1270792.723223344,1270792.723223344
209,2016-07-27,1270873.8766805814,1350258.2254895482,1650880.8618462011,1270873.8766805814,1270873.8766805814
210,2016-07-28,1270955.0301378185,1290901.2906651185,1581898.2875863067,1270955.0301378185,1270955.0301378185
211,2016-07-29,1271036.183595056,1233936.610991347,1526990.1514311547,1271036.183595056,1271036.183595056
212,2016-07-30,1271117.3370522931,1165351.7497487962,1463681.5736991602,1271117.3370522931,1271117.3370522931
213,2016-07-31,1271198.4905095308,1113436.9051318094,1402709.8040850125,1271198.4905095308,1271198.4905095308
214,2016-08-01,1271279.643966768,1046025.0769046769,1333523.54508707,1271279.643966768,1271279.643966768
215,2016-08-02,1271360.7974240053,982607.2447798993,1278945.7054775564,1271360.7974240053,1271360.7974240053
216,2016-08-03,1271441.9508812425,932486.3226717426,1210385.8769796167,1271441.9508812425,1271441.9508812425
217,2016-08-04,1271523.10433848,874210.1079854693,1170055.402097088,1271523.10433848,1271523.10433848
218,2016-08-05,1271604.2577957173,819429.739760915,1110710.6367518606,1271604.2577957173,1271604.2577957173
219,2016-08-06,1271685.4112529545,778082.2419715266,1063602.757832414,1271685.4112529545,1271685.4112529545
220,2016-08-07,1271766.564710192,738817.4187751656,1043806.2965620855,1271766.564710192,1271766.564710192
221,2016-08-08,1271847.7181674293,723154.6985292119,1012799.5492566893,1271847.7181674293,1271847.7181674293
222,2016-08-09,1271928.8716246665,689561.2090071265,978165.2783108468,1271928.8716246665,1271928.8716246665
223,2016-08-10,1272010.025081904,695978.8604754076,970150.2649755987,1272010.025081904,1272010.025081904
224,2016-08-11,1272091.1785391413,680906.4506105983,966553.4945356586,1272091.1785391413,1272091.1785391413
225,2016-08-12,1272172.3319963785,686041.5805657657,974427.5127056664,1272172.3319963785,1272172.3319963785
226,2016-08-13,1272253.4854536161,699778.6002871342,986180.7738557652,1272253.4854536161,1272253.4854536161
227,2016-08-14,1272334.6389108533,721247.010976148,1009025.7670867423,1272334.6389108533,1272334.6389108533
228,2016-08-15,1272415.7923680907,735574.8514906402,1027929.484196317,1272415.7923680907,1272415.7923680907
229,2016-08-16,1272496.945825328,771777.6630899409,1061722.4889690792,1272496.945825328,1272496.945825328
230,2016-08-17,1272578.0992825653,799481.6147839436,1092123.5734987159,1272578.0992825653,1272578.0992825653
231,2016-08-18,1272659.2527398027,837990.5934828925,1115641.3522228943,1272659.2527398027,1272659.2527398027
232,2016-08-19,1272740.4061970399,871257.1905648175,1150603.5895612992,1272740.4061970399,1272740.4061970399
233,2016-08-20,1272821.5596542773,904832.6807460308,1198075.8371827765,1272821.5596542773,1272821.5596542773
234,2016-08-21,1272902.7131115147,952286.9290553144,1236432.2370101963,1272902.7131115147,1272902.7131115147
235,2016-08-22,1272983.8665687519,979049.5233590024,1270689.6569913174,1272983.8665687519,1272983.8665687519
236,2016-08-23,1273065.0200259893,1012094.1592466839,1304703.2332772654,1273065.0200259893,1273065.0200259893
237,2016-08-24,1273146.1734832264,1040283.1698743689,1336639.35616165,1273146.1734832264,1273146.1734832264
238,2016-08-25,1273227.326940464,1061094.9731139932,1364659.4162438954,1273227.326940464,1273227.326940464
239,2016-08-26,1273308.4803977013,1089777.519119489,1381418.8077898095,1273308.4247183339,1273308.4803977013
240,2016-08-27,1273389.6338549387,1100083.688140793,1391301.5191685692,1273389.366282542,1273389.6338549387
241,2016-08-28,1273470.787312176,1116885.5736687663,1391081.3385926865,1273470.4494526791,1273470.787312176
242,2016-08-29,1273551.9407694133,1112772.5748338988,1407532.6705814893,1273550.9208353022,1273551.9407694133
243,2016-08-30,1273633.0942266507,1108100.559383772,1391499.9613167916,1273631.7014709287,1273633.094226651
244,2016-08-31,1273714.247683888,1106781.0643018775,1389479.9786064897,1273712.5467515518,1273714.247683888
