,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
137,2014-06-30,523648.4400079866,438226.2925730663,603282.4435357822,523648.4400079866,523648.4400079866
138,2015-03-31,530837.4608938831,457845.80099043495,627833.014808846,530837.4608938831,530837.4608938831
139,2015-06-30,533225.0554216809,453480.54919818,625834.8125679758,533225.0554216809,533225.0554216809
140,2015-12-31,538052.719082283,433444.1571148388,604927.8079082659,538052.719082283,538052.719082283
141,2016-03-31,540440.3136100806,457832.60728247644,625455.3267291735,540440.3136100806,540440.3136100806
142,2016-04-30,541227.4326851788,482081.6741824625,648478.9635616645,541227.4326851788,541227.4326851788
143,2016-05-31,542040.7890627803,470774.02936882,635106.8978412829,542040.7890627803,542040.7890627803
144,2016-06-30,542827.9081378784,446370.41448691994,612955.9859313855,542827.9081378784,542827.9081378784
145,2016-07-01,542854.1454403817,429717.7036936293,592800.8859698935,542854.1454403817,542854.1454403817
146,2016-07-02,542880.3827428849,404705.8145700304,577302.122844626,542880.3827428849,542880.3827428849
147,2016-07-03,542906.6200453882,375331.0011203087,554187.2438250628,542906.6200453882,542906.6200453882
148,2016-07-04,542932.8573478914,373744.9330852588,535504.1629431573,542932.8573478914,542932.8573478914
149,2016-07-05,542959.0946503947,346147.6179098954,521507.62905904284,542959.0946503947,542959.0946503947
150,2016-07-06,542985.3319528981,329171.96693828603,503206.480917009,542985.3319528981,542985.3319528981
151,2016-07-07,543011.5692554014,318089.05607718724,495041.39095440856,543011.5692554014,543011.5692554014
152,2016-07-08,543037.8065579046,298303.09309932974,482711.3453741698,543037.8065579046,543037.8065579046
153,2016-07-09,543064.0438604079,289862.8957091762,463863.864249525,543064.0438604079,543064.0438604079
154,2016-07-10,543090.2811629112,280892.1297552848,457241.39354073716,543090.2811629112,543090.2811629112
155,2016-07-11,543116.5184654144,274395.2324244485,441680.00134552654,543116.5184654144,543116.5184654144
156,2016-07-12,543142.7557679177,254566.51267939838,432067.056182382,543142.7557679177,543142.7557679177
157,2016-07-13,543168.993070421,259412.350976548,435255.6442786624,543168.993070421,543168.993070421
158,2016-07-14,543195.2303729242,266948.57843713294,436360.29202101374,543195.2303729242,543195.2303729242
159,2016-07-15,543221.4676754276,260399.74640865182,433456.689028341,543221.4676754276,543221.4676754276
160,2016-07-16,543247.7049779309,267190.8207022322,437513.1278776602,543247.7049779309,543247.7049779309
161,2016-07-17,543273.9422804341,270679.9255820689,442339.5340024694,543273.9422804341,543273.9422804341
