,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
207,2014-06-30,691060.3089873259,666452.0243428515,743403.7526042925,691060.3089873259,691060.3089873259
208,2014-07-31,695986.9390533796,657864.3365344323,733489.1593624084,695986.9390533796,695986.9390533796
209,2014-08-31,700913.5691194333,664020.3226300577,740693.8771953684,700913.5691194333,700913.5691194333
210,2014-09-30,705681.2756349692,665476.761925484,746246.6400892582,705681.2756349692,705681.2756349692
211,2014-10-31,710607.905701023,659164.6942066482,736778.0026681348,710607.905701023,710607.905701023
212,2014-11-30,715375.6122165589,663827.4125809685,743801.5473536407,715375.6122165589,715375.6122165589
213,2014-12-31,720302.2422826126,666905.9195190718,743019.8570739251,720302.2422826126,720302.2422826126
214,2015-01-31,725228.8723486665,688323.2906002469,765846.3609686705,725228.8723486665,725228.8723486665
215,2015-02-28,729678.7317631666,666820.77415666,743205.7884393608,729678.7317631666,729678.7317631666
216,2015-03-31,734605.3618292203,672641.1264160299,753070.7108036117,734605.3618292203,734605.3618292203
217,2015-04-30,739373.0683447564,697913.2679117979,776745.8911370244,739373.0683447564,739373.0683447564
218,2015-05-31,744299.6984108101,712935.1269954869,791329.5130526925,744299.6984108101,744299.6984108101
219,2015-06-30,749067.404926346,734127.8833444417,812918.9967592348,749067.404926346,749067.404926346
220,2015-07-31,753994.0349923997,708467.3242886525,786923.5831081725,753994.0349923997,753994.0349923997
221,2015-08-31,758920.6650584536,714440.4590146967,793829.0943092334,758920.6650584536,758920.6650584536
222,2015-09-30,763688.3715739894,723864.7167614051,802646.716883801,763688.3715739894,763688.3715739894
223,2015-10-31,768615.0016400433,720375.3778491376,795624.4963711507,768615.0016400433,768615.0016400433
224,2015-11-30,773382.708155579,726022.9772420544,802133.7308269485,773382.708155579,773382.708155579
225,2015-12-31,778309.338221633,722137.5319762245,803965.6005723419,778309.338221633,778309.338221633
226,2016-01-31,783235.9682876867,753689.5508506862,830669.7085663932,783235.9682876868,783235.9682876868
227,2016-02-29,787844.7512527048,750736.2231164174,824822.6040631233,787844.7512527048,787844.7512527048
228,2016-03-31,792771.3813187586,744054.5873787934,820116.9776637383,792771.3813187585,792771.3813187585
229,2016-04-30,797539.0878342944,757797.1442170101,834681.7616389617,797539.0878342944,797539.0878342944
230,2016-05-31,802465.7179003484,758428.6337016748,834392.4385115579,802465.7179003484,802465.7179003484
231,2016-06-30,807233.4244158841,764253.2103022758,841822.0047023236,807233.4244158841,807233.4244158841
232,2016-07-01,807392.347966402,727091.6444350895,805126.5908524368,807392.347966402,807392.347966402
233,2016-07-02,807551.2715169197,687086.4617694786,762965.0261219455,807551.2715169197,807551.2715169197
