,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
184,2014-06-30,1070630.8120868069,-395650.056467639,2259640.2827257025,1070630.8120868069,1070630.8120868069
185,2014-07-31,1075126.9862913014,-425761.4605620296,2325176.1749610566,1075126.9862913014,1075126.9862913014
186,2014-08-31,1079623.160495796,-471670.64182092383,2243261.0501159565,1079623.160495796,1079623.160495796
187,2014-12-31,1097317.781558646,-196477.08901324996,2560497.9784367927,1097317.781558646,1097317.781558646
188,2015-01-31,1101813.9557631402,-438116.64986101293,2208471.347429865,1101813.9557631402,1101813.9557631402
189,2015-03-31,1110371.1905394364,-338797.2582571278,2311240.2727122246,1110371.1905394364,1110371.1905394364
190,2015-04-30,1114722.3268663667,-384735.6021368749,2393069.1104777893,1114722.3268663667,1114722.3268663667
191,2015-05-31,1119218.5010708612,-345451.3806752228,2338470.1869640886,1119218.5010708612,1119218.5010708612
192,2015-06-30,1123569.6373977915,-371632.90254294407,2321399.3933364064,1123569.6373977915,1123569.6373977915
193,2015-07-31,1128065.811602286,-392931.4501574914,2312179.22345423,1128065.811602286,1128065.811602286
194,2015-08-31,1132561.9858067806,-492244.6707268932,2195623.7913046447,1132561.9858067806,1132561.9858067806
195,2015-09-30,1136913.122133711,-294510.00590167835,2412852.9338888894,1136913.122133711,1136913.122133711
196,2015-12-31,1150256.6068696305,-142732.06212664634,2634985.738074572,1150256.6068696305,1150256.6068696305
197,2016-03-31,1163455.0537279856,-348542.28860469064,2451622.1582023115,1163455.0537279856,1163455.0537279856
198,2016-04-30,1167806.1900549156,-242588.43158914385,2415578.079917533,1167806.1900549156,1167806.1900549156
199,2016-05-31,1172302.3642594104,-369361.8815225873,2385051.7982094777,1172302.3642594104,1172302.3642594104
200,2016-06-30,1176653.5005863404,-244224.84535307277,2250259.8043213016,1176653.5005863404,1176653.5005863404
201,2016-07-01,1176798.538463905,-239976.9838375835,2410646.7606177586,1176798.538463905,1176798.538463905
202,2016-07-02,1176943.576341469,-334873.3883441242,2488305.2228545146,1176943.576341469,1176943.576341469
203,2016-07-03,1177088.6142190336,-270257.37946537405,2385486.646639617,1177088.6142190336,1177088.6142190336
204,2016-07-04,1177233.652096598,-211740.57532640896,2428364.749813627,1177233.652096598,1177233.652096598
205,2016-07-05,1177378.6899741623,-386429.5285223996,2484955.612223464,1177378.6899741623,1177378.6899741623
206,2016-07-06,1177523.7278517266,-224642.21868013503,2441205.165862703,1177523.7278517266,1177523.7278517266
207,2016-07-07,1177668.7657292911,-225399.80065207154,2493546.9410012616,1177668.7657292911,1177668.7657292911
208,2016-07-08,1177813.8036068552,-304256.2926076694,2464806.5323793306,1177813.8036068552,1177813.8036068552
209,2016-07-09,1177958.8414844198,-205450.79207507396,2378952.291980096,1177958.8414844198,1177958.8414844198
210,2016-07-10,1178103.8793619839,-288866.99271763844,2382406.847940742,1178103.8793619839,1178103.8793619839
211,2016-07-11,1178248.9172395482,-327976.97504466213,2320741.4119765502,1178248.9172395482,1178248.9172395482
212,2016-07-12,1178393.9551171125,-179671.5544391281,2381458.6945594167,1178393.9551171125,1178393.9551171125
213,2016-07-13,1178538.992994677,-366884.57381117274,2393379.3464400824,1178538.992994677,1178538.992994677
214,2016-07-14,1178684.0308722411,-287333.2932564618,2353560.5896518608,1178684.0308722411,1178684.0308722411
215,2016-07-15,1178829.0687498057,-377584.3454794191,2325777.975483792,1178829.0687498057,1178829.0687498057
216,2016-07-16,1178974.10662737,-432977.51478994003,2356669.927818682,1178974.10662737,1178974.10662737
217,2016-07-17,1179119.1445049343,-453879.5321337831,2252592.02802952,1179119.1445049343,1179119.1445049343
218,2016-07-18,1179264.1823824986,-429297.2699648916,2302821.880409318,1179264.1823824986,1179264.1823824986
219,2016-07-19,1179409.220260063,-466430.857060105,2179222.2781206174,1179409.220260063,1179409.220260063
220,2016-07-20,1179554.2581376273,-554126.6636934681,2229724.615231781,1179554.2581376273,1179554.2581376273
221,2016-07-21,1179699.2960151918,-494146.0877830275,2219381.490932166,1179699.2960151918,1179699.2960151918
222,2016-07-22,1179844.333892756,-350789.0453061656,2258059.6466031102,1179844.333892756,1179844.333892756
223,2016-07-23,1179989.3717703205,-352293.1296803808,2241666.370117731,1179989.3717703205,1179989.3717703205
