,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
180,2014-06-30,1054159.9917284492,953457.783608894,1220047.7844601548,1054159.9917284492,1054159.9917284492
181,2014-08-31,1059765.575896258,947665.1839571102,1217255.1435313611,1059765.575896258,1059765.575896258
182,2014-09-30,1062477.9553322946,911508.1466856408,1189636.7109437345,1062477.9553322946,1062477.9553322946
183,2014-10-31,1065280.747416199,881159.761575572,1163211.7433204514,1065280.747416199,1065280.747416199
184,2015-05-31,1084448.2287641906,935315.5817026352,1193660.5173344004,1084448.2287641906,1084448.2287641906
185,2015-06-30,1087160.6082002274,985338.1514223176,1246753.6534458643,1087160.6082002274,1087160.6082002274
186,2015-07-31,1089963.4002841318,978354.2310602141,1256600.3513795447,1089963.4002841318,1089963.4002841318
187,2015-08-31,1092766.192368036,1014937.5781343211,1281328.1245324486,1092766.192368036,1092766.192368036
188,2015-10-31,1098281.363887977,912155.018715963,1180890.3805570193,1098281.363887977,1098281.363887977
189,2015-12-31,1103796.535407918,977056.1988232647,1249385.6427011464,1103796.535407918,1103796.535407918
190,2016-05-31,1117539.2578838365,998910.2906813573,1277707.6819269035,1117539.2578838365,1117539.2578838365
191,2016-06-01,1117629.6705317043,1049245.429999194,1325374.7531759418,1117629.6705317043,1117629.6705317043
192,2016-06-02,1117720.0831795724,1110163.60573285,1369962.290271766,1117720.0831795724,1117720.0831795724
193,2016-06-03,1117810.4958274402,1170844.3433371177,1440798.153380982,1117810.4958274402,1117810.4958274402
194,2016-06-04,1117900.908475308,1218260.1661292925,1494579.519325231,1117900.908475308,1117900.908475308
195,2016-06-05,1117991.321123176,1274422.1822043888,1540393.2044233233,1117991.321123176,1117991.321123176
196,2016-06-06,1118081.7337710438,1311934.2758831307,1582476.921618587,1118081.7337710438,1118081.7337710438
197,2016-06-07,1118172.1464189116,1348015.4878592875,1621213.9123331548,1118172.1464189116,1118172.1464189116
198,2016-06-08,1118262.5590667794,1381104.3909876752,1648202.2400976527,1118262.5590667794,1118262.5590667794
199,2016-06-09,1118352.9717146475,1409553.3910373242,1676324.0206986438,1118352.9717146475,1118352.9717146475
200,2016-06-10,1118443.3843625153,1430434.2463542686,1695715.2882427424,1118443.3843625153,1118443.3843625153
201,2016-06-11,1118533.797010383,1433870.4982605376,1697237.3201206594,1118533.797010383,1118533.797010383
202,2016-06-12,1118624.2096582511,1442582.6247996553,1713420.065060345,1118624.2096582511,1118624.2096582511
203,2016-06-13,1118714.622306119,1423552.8545389783,1703153.5601681257,1118714.622306119,1118714.622306119
204,2016-06-14,1118805.034953987,1425425.6796239836,1699967.3473015423,1118805.034953987,1118805.034953987
205,2016-06-15,1118895.4476018548,1398657.4945869618,1661734.8935622475,1118895.4476018548,1118895.4476018548
206,2016-06-16,1118985.8602497226,1369068.2559191426,1638822.9963146194,1118985.8602497226,1118985.8602497226
