,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
175,2014-06-30,564343.4772428384,503105.02684773825,643052.0043031365,564343.4772428384,564343.4772428384
176,2014-08-31,564847.8374755661,498048.75708417385,640330.9178733773,564847.8374755661,564847.8374755661
177,2014-12-31,565840.2882560948,486817.9948642385,631765.3951854482,565840.2882560948,565840.2882560948
178,2015-04-30,566816.4693516969,515109.2296228204,666824.3602927297,566816.4693516969,566816.4693516969
179,2015-06-30,567312.6947419612,495826.79923884734,637749.3247473508,567312.6947419612,567312.6947419612
180,2015-07-31,567564.8748583251,506168.3811618834,652453.9900556693,567564.8748583251,567564.8748583251
181,2015-08-31,567817.0549746889,500561.7626813234,642544.0225370853,567817.0549746889,567817.0549746889
182,2015-10-31,568313.2803649532,493502.5423508938,639327.045294595,568313.2803649532,568313.2803649532
183,2015-11-30,568557.3256388538,483311.16587027267,630133.2417948877,568557.3256388538,568557.3256388538
184,2015-12-31,568809.5057552176,497213.01785050536,642163.3106770572,568809.5057552176,568809.5057552176
185,2016-03-31,569549.7764193825,510938.077703243,651001.5475760977,569549.7764193825,569549.7764193825
186,2016-04-30,569793.8216932829,513924.04295892286,655885.3735058882,569793.8216932829,569793.8216932829
187,2016-05-31,570046.0018096468,520781.3281520616,656541.0930757914,570046.0018096468,570046.0018096468
188,2016-06-30,570290.0470835473,531924.4871969695,675198.3047522578,570290.0470835473,570290.0470835473
189,2016-07-01,570298.1819260106,578125.2198457423,717693.957989082,570298.1819260106,570298.1819260106
190,2016-07-02,570306.3167684741,613895.1481201359,762439.0273209414,570306.3167684741,570306.3167684741
191,2016-07-03,570314.4516109374,659165.5766754213,798711.9220782805,570314.4516109374,570314.4516109374
192,2016-07-04,570322.5864534007,701296.2896109836,838944.0984628967,570322.5864534007,570322.5864534007
193,2016-07-05,570330.7212958641,737295.0997054032,881735.7176547444,570330.7212958641,570330.7212958641
194,2016-07-06,570338.8561383274,772816.7767316978,911910.9309693271,570338.8561383274,570338.8561383274
195,2016-07-07,570346.9909807908,807169.7880339727,952645.9838591414,570346.9909807908,570346.9909807908
196,2016-07-08,570355.1258232541,837544.0028026223,980359.134319012,570355.1258232541,570355.1258232541
197,2016-07-09,570363.2606657175,861628.548933347,1000977.4662486966,570363.2606657175,570363.2606657175
198,2016-07-10,570371.3955081808,887122.6131817565,1025246.8878694569,570371.3955081808,570371.3955081808
199,2016-07-11,570379.5303506443,897152.6625497959,1042386.4586541195,570379.5303506443,570379.5303506443
200,2016-07-12,570387.6651931076,915385.6928984667,1058285.0258894989,570387.6651931076,570387.6651931076
201,2016-07-13,570395.8000355709,911527.7608362649,1054682.2770862372,570395.8000355709,570395.8000355709
202,2016-07-14,570403.9348780343,916449.7885250915,1053280.2826303374,570403.9348780343,570403.9348780343
203,2016-07-15,570412.0697204976,915856.6738784255,1050839.8695117817,570412.0697204976,570412.0697204976
204,2016-07-16,570420.204562961,904363.626344504,1046916.3437824328,570420.204562961,570420.204562961
205,2016-07-17,570428.3394054243,887498.7370412874,1026396.797958465,570428.3394054243,570428.3394054243
206,2016-07-18,570436.4742478876,867083.5442396357,1011714.4792574474,570436.4742478876,570436.4742478876
207,2016-07-19,570444.609090351,843363.1711236553,988310.2839325431,570444.609090351,570444.609090351
208,2016-07-20,570452.7439328143,818754.4462131895,957470.12979352,570452.7439328143,570452.7439328143
209,2016-07-21,570460.8787752778,790359.5850454995,934244.8706157373,570460.8787752778,570460.8787752778
210,2016-07-22,570469.0136177411,755743.741669119,901812.5435450624,570469.0136177411,570469.0136177411
211,2016-07-23,570477.1484602045,719951.7558594147,867037.506020758,570477.1484602045,570477.1484602045
212,2016-07-24,570485.2833026678,693892.4698339098,833709.8952781915,570485.2833026678,570485.2833026678
213,2016-07-25,570493.4181451312,656549.2266409904,796040.2257492412,570493.4181451312,570493.4181451312
214,2016-07-26,570501.5529875945,625038.6861479594,766999.5600932223,570501.5529875945,570501.5529875945
215,2016-07-27,570509.6878300578,594637.1614709385,740283.5976940007,570509.6878300578,570509.6878300578
216,2016-07-28,570517.8226725212,565559.8170115133,709209.5828984834,570517.8226725212,570517.8226725212
217,2016-07-29,570525.9575149845,538718.4626793711,680427.448253493,570525.9575149845,570525.9575149845
218,2016-07-30,570534.092357448,518257.2358790741,655585.0686727673,570534.092357448,570534.092357448
219,2016-07-31,570542.2271999113,494520.10350503994,635148.8957083345,570542.2271999113,570542.2271999113
220,2016-08-01,570550.3620423746,476620.0510453107,621061.9230310182,570550.3620423746,570550.3620423746
221,2016-08-02,570558.496884838,463666.0159673103,599694.6313865298,570558.496884838,570558.496884838
222,2016-08-03,570566.6317273013,454662.7508144407,599197.7232355884,570566.6317273013,570566.6317273013
223,2016-08-04,570574.7665697646,452866.7754623648,589968.2235034562,570574.7665697646,570574.7665697646
224,2016-08-05,570582.901412228,442998.29416118114,587236.2211520348,570582.901412228,570582.901412228
225,2016-08-06,570591.0362546913,447346.3001202152,585910.2037636586,570591.0362546913,570591.0362546913
226,2016-08-07,570599.1710971546,452736.82015854836,598943.68317006,570599.1710971546,570599.1710971546
227,2016-08-08,570607.305939618,458472.6489492869,593850.9045508774,570607.305939618,570607.305939618
228,2016-08-09,570615.4407820813,461096.45373121713,604210.4456957583,570615.4407820813,570615.4407820813
229,2016-08-10,570623.5756245446,469281.0018662104,610684.1554960621,570623.5756245446,570623.5756245446
230,2016-08-11,570631.7104670081,481160.43769896164,621963.7101852131,570631.7104670081,570631.7104670081
231,2016-08-12,570639.8453094714,492818.51814879256,634916.2066619683,570639.8453094714,570639.8453094714
232,2016-08-13,570647.9801519348,506528.7485595625,644502.5821728458,570647.9801519348,570647.9801519348
233,2016-08-14,570656.1149943981,515726.0046874047,653467.567721215,570656.1149943981,570656.1149943981
234,2016-08-15,570664.2498368614,518644.81665370363,665777.9546878934,570664.2498368614,570664.2498368614
235,2016-08-16,570672.3846793248,535361.7081344647,672330.862493653,570672.3846793248,570672.3846793248
236,2016-08-17,570680.5195217882,536897.2386197296,682599.9054602305,570680.5195217882,570680.5195217882
237,2016-08-18,570688.6543642515,545212.9441862925,680692.9920006058,570688.6543642515,570688.6543642515
238,2016-08-19,570696.7892067148,552790.9183587704,692389.4592038994,570696.7892067148,570696.7892067148
239,2016-08-20,570704.9240491783,551923.7234001779,697754.2616424327,570704.9240491783,570704.9240491783
240,2016-08-21,570713.0588916416,555895.6989772479,698021.8040074967,570713.0588916416,570713.0588916416
241,2016-08-22,570721.193734105,549074.0888261558,688755.9318340395,570721.193734105,570721.193734105
242,2016-08-23,570729.3285765683,548931.8501994647,692677.4848691083,570729.3285765683,570729.3285765683
243,2016-08-24,570737.4634190316,542809.1603265675,683716.3814086841,570737.4634190316,570737.4634190316
244,2016-08-25,570745.598261495,540083.3391253698,685860.0281914651,570745.598261495,570745.598261495
245,2016-08-26,570753.7331039583,533786.4877265069,676088.2124840617,570753.7331039583,570753.7331039583
246,2016-08-27,570761.8679464217,524965.5549951084,666077.3186968961,570761.8679464217,570761.8679464217
247,2016-08-28,570770.002788885,515432.76008935226,659315.8144294441,570770.002788885,570770.002788885
248,2016-08-29,570778.1376313483,510930.21473025985,651875.9322687333,570778.1376313483,570778.2873733933
249,2016-08-30,570786.2724738118,504157.7089249791,642480.9700128146,570786.2724738118,570788.2353789788
250,2016-08-31,570794.4073162752,494999.71939149656,642950.4671766537,570794.4073162752,570800.707227905
251,2016-09-01,570802.5421587385,494882.58474035736,633262.2065489205,570802.5421587385,570810.0573850726
252,2016-09-02,570810.6770012018,491204.9075463603,632907.8719603814,570810.6770012018,570820.1308869666
253,2016-09-03,570818.8118436652,487881.9143108631,634751.8288608177,570818.8118436652,570829.9384244491
254,2016-09-04,570826.9466861285,494767.27509182633,634598.2510354089,570826.9466861285,570841.3302706382
255,2016-09-05,570835.0815285918,497971.0654685259,633422.7639106859,570835.0815285918,570850.6144170132
