,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper
203,2014-06-30,624369.9805516608,591993.63571999,672313.511466544,624369.9805516608,624369.9805516608
204,2014-07-31,627521.6181412083,595330.9456584821,681372.7655708401,627521.6181412083,627521.6181412083
205,2014-08-31,630673.255730756,597514.5553449763,681883.5397410633,630673.2557307561,630673.2557307561
206,2014-09-30,633723.2275916085,604750.9108556919,680385.4831544245,633723.2275916087,633723.2275916087
207,2014-10-31,636874.8651811562,606664.633431026,685397.7413985358,636874.8651811562,636874.8651811562
208,2014-12-31,643076.4746315563,600410.4474603318,684992.0939209027,643076.4746315563,643076.4746315563
209,2015-04-30,655276.3620749664,620940.7669788019,698035.6610950232,655276.3620749664,655276.3620749664
210,2015-05-31,658427.9996645141,618309.6682907606,694484.9362302198,658427.9996645141,658427.9996645141
211,2015-06-30,661477.9715253667,629879.5975377917,712190.3202314054,661477.9715253667,661477.9715253667
212,2015-07-31,664629.6091149142,634753.9736391075,718435.9823897859,664629.6091149142,664629.6091149142
213,2015-09-30,670831.2185653143,636135.9998839876,721789.5861039035,670831.2185653143,670831.2185653143
214,2015-10-31,673982.856154862,640812.6864911105,723546.5762629898,673982.8561548619,673982.8561548619
215,2015-11-30,677032.8280157145,652550.8491656882,734214.8705134827,677032.8280157144,677032.8280157144
216,2015-12-31,680184.4656052622,636565.977722477,717526.8565687973,680184.4656052622,680184.4656052622
217,2016-01-31,683336.1031948099,645914.3224737276,726809.4950083613,683336.1031948099,683336.1031948099
218,2016-03-31,689436.0469165149,649776.1188729132,728507.2053396095,689436.0469165149,689436.0469165149
219,2016-04-30,692486.0187773674,645474.2019398182,724992.3298378469,692486.0187773674,692486.0187773674
220,2016-05-31,695637.6563669151,658304.0679101748,738839.3824666786,695637.6563669151,695637.6563669151
221,2016-06-30,698687.6282277675,670943.5341086542,748420.4769631488,698687.6282277675,698687.6282277675
222,2016-07-01,698789.2939564626,671796.7141168641,751007.831145315,698789.2939564626,698789.2939564626
223,2016-07-02,698890.9596851578,674268.4786092242,751631.7620360155,698890.9596851578,698890.9596851578
224,2016-07-03,698992.6254138529,676518.0926697595,751396.8243441562,698992.6254138529,698992.6254138529
225,2016-07-04,699094.291142548,672627.0296581398,754197.4986231452,699094.291142548,699094.291142548
226,2016-07-05,699195.956871243,676055.7847975258,753982.3680761212,699195.956871243,699195.956871243
227,2016-07-06,699297.6225999381,675197.9541898547,754927.4084190791,699297.6225999382,699297.6225999382
228,2016-07-07,699399.2883286333,671529.0540068428,752327.7282250503,699399.2883286332,699399.2883286332
229,2016-07-08,699500.9540573282,671417.1436649171,754493.5618150361,699500.9540573282,699500.9540573282
230,2016-07-09,699602.6197860233,667840.9192482089,747524.5736863626,699602.6197860233,699602.6197860233
231,2016-07-10,699704.2855147185,664824.3970972782,746524.1228735775,699704.2855147185,699704.2855147185
232,2016-07-11,699805.9512434135,661367.5959784276,744787.1329317439,699805.9512434135,699805.9512434135
233,2016-07-12,699907.6169721086,660550.4890729252,740831.2175053189,699907.6169721086,699907.6169721086
234,2016-07-13,700009.2827008038,657068.3676673308,736918.4488250145,700009.2827008038,700009.2827008038
235,2016-07-14,700110.9484294987,651723.9518940924,732489.9146892984,700110.9484294987,700110.9484294987
236,2016-07-15,700212.6141581938,650467.0740230642,732026.2112031975,700212.6141581938,700212.6141581938
237,2016-07-16,700314.2798868889,646719.5643776364,725738.3507804831,700314.279886889,700314.279886889
238,2016-07-17,700415.945615584,642849.8060881678,726685.1200606273,700415.945615584,700415.945615584
239,2016-07-18,700517.6113442791,642047.4152761609,724819.2970024683,700517.6113442791,700517.6113442791
240,2016-07-19,700619.2770729741,638882.2166766362,723943.4291517653,700619.2770729741,700619.2770729741
241,2016-07-20,700720.9428016692,642536.5109242,726241.2277092641,700720.9428016692,700720.9428016692
242,2016-07-21,700822.6085303645,643961.9869581419,722742.4938048067,700822.6085303645,700822.6085303645
243,2016-07-22,700924.2742590593,642584.8848103782,721899.2560059186,700924.2742590593,700924.2742590593
244,2016-07-23,701025.9399877544,642971.3073779759,723652.1882187868,701025.9399877544,701025.9399877544
245,2016-07-24,701127.6057164497,647550.2097787729,727610.5476120426,701127.6057164497,701127.6057164497
246,2016-07-25,701229.2714451447,650793.9896094459,729618.1224857233,701229.2714451447,701229.2714451447
247,2016-07-26,701330.9371738398,652869.6624258667,735285.9941163742,701330.9371738399,701330.9371738399
248,2016-07-27,701432.6029025349,654665.0901350245,740833.7447966635,701432.6029025349,701432.6029025349
249,2016-07-28,701534.2686312299,664367.5165579999,743474.3243446952,701534.2686312299,701534.2686312299
250,2016-07-29,701635.934359925,668058.017418684,746346.9532836648,701635.934359925,701635.934359925
251,2016-07-30,701737.6000886201,673004.0306114398,749692.1998069992,701737.6000886201,701737.6000886201
252,2016-07-31,701839.2658173151,677560.7910350469,753437.6678848623,701839.2658173151,701839.2658173151
253,2016-08-01,701940.9315460103,679556.4848927727,761644.816194777,701940.9315460103,701940.9315460103
254,2016-08-02,702042.5972747054,683745.1809269291,765376.9728809168,702042.5972747054,702042.5972747054
255,2016-08-03,702144.2630034004,687595.2696226636,767682.9122765119,702144.2630034004,702144.2630034004
256,2016-08-04,702245.9287320955,688610.9763467571,770184.0906625728,702245.9287320955,702245.9287320955
257,2016-08-05,702347.5944607907,692387.1820136723,767727.1606291838,702347.5944607907,702347.5944607907
258,2016-08-06,702449.2601894856,690036.2698490397,769012.789150417,702449.2601894856,702449.2601894856
259,2016-08-07,702550.9259181807,691465.6843958,772262.9293524071,702550.9259181807,702550.9259181807
260,2016-08-08,702652.591646876,689219.9351728831,770824.8030528068,702652.591646876,702652.591646876
261,2016-08-09,702754.257375571,687942.0179654199,768261.3861613346,702754.257375571,702754.257375571
262,2016-08-10,702855.923104266,688140.5588830844,763041.8136469926,702855.923104266,702855.923104266
263,2016-08-11,702957.5888329612,682359.2958114827,760258.7837317765,702957.5888329612,702957.5888329612
264,2016-08-12,703059.2545616562,676095.9309683852,759110.3050151932,703059.2545616562,703059.2545616562
265,2016-08-13,703160.9202903513,672499.0612772389,755712.9533393933,703160.9202903513,703160.9202903513
266,2016-08-14,703262.5860190465,669725.3267031652,747530.6858973117,703262.5860190465,703262.5860190465
267,2016-08-15,703364.2517477415,662034.7333850854,744465.1889513875,703364.2517477416,703364.2517477416
268,2016-08-16,703465.9174764366,654417.034654294,735289.486141063,703465.9174764366,703465.9174764366
269,2016-08-17,703567.5832051317,647346.878862678,729951.2921794027,703567.5832051317,703567.5832051317
270,2016-08-18,703669.2489338267,646361.8927347999,726089.1923687523,703669.2489338267,703669.2489338267
271,2016-08-19,703770.9146625219,644781.5330281116,721767.8752287381,703770.9146625219,703771.1970257218
272,2016-08-20,703872.5803912168,637540.117771332,717741.0566108308,703872.5803912168,703881.3087657653
273,2016-08-21,703974.2461199119,634916.7923069866,715900.6715936612,703974.2461199119,703985.1160528269
274,2016-08-22,704075.9118486071,636921.3157073061,715733.6546975034,704075.9118486071,704089.2165574357
275,2016-08-23,704177.577577302,634210.052930655,717385.9335725215,704177.577577302,704197.4584063999
276,2016-08-24,704279.2433059973,639739.7134295792,718227.5768525464,704279.2433059973,704310.4536399358
277,2016-08-25,704380.9090346924,638266.9698533065,721363.0789197509,704380.9090346924,704419.5006450836
